Filename: "C:\Users\Jake H\Documents\GitHub\Resilience-Project\qPCR data\6222015b\actinquant.csv"

Wellset: "Default"

Step,Cycle,Dye,Temp.,A1,A2,A3,A4,A5,A6,A7,B1,B2,B3,B4,B5,B6,B7,C1,C2,C3,C4,C5,C6,C7,D1,D2,D3,D4,D5,D6,D7,E1,E2,E3,E4,E5,E6,F1,F2,F3,F4,F5,F6,G1,G2,G3,G4,G5,G6,H1,H2,H3,H4,H5,H6,
4, 11, SBGnew, 60.0, -3.3222,-2.8941,-3.1110,-3.1919,-3.5285,-2.9045,-3.4094,-2.9295,-3.9092,-4.0000,-2.9514,-3.0975,-3.1439,-2.7226,-3.2635,-3.1229,-2.7678,-2.9203,-3.1419,-2.9439,-2.8599,-2.9339,-3.0014,-2.6932,-2.6999,-2.7176,-2.7498,-2.5798,-3.1806,-3.1670,-2.8147,-2.6722,-2.5735,-3.0614,-2.7148,-3.3228,-2.8660,-3.1786,-2.9625,-4.0000,-3.1717,-4.0000,-3.3693,-2.8241,-2.8231,-2.8445,-2.8445,-3.1220,-3.1101,-3.1401,-3.2133,-3.3889,
4, 12, SBGnew, 60.0, -3.2562,-2.9188,-3.7216,-3.4253,-3.2646,-2.9981,-3.5506,-3.0664,-3.5169,-3.7049,-2.9087,-3.4635,-3.1599,-2.7313,-2.9872,-3.2836,-2.8484,-3.3107,-3.8672,-2.8139,-2.9236,-3.1232,-3.1365,-2.9710,-2.7989,-2.8402,-3.0172,-2.6117,-3.2904,-3.0790,-3.0503,-2.8753,-2.6822,-3.0486,-2.8402,-4.0000,-2.9253,-3.2089,-2.8316,-4.0000,-3.3555,-4.0000,-4.0000,-3.2579,-2.8818,-3.0682,-2.8300,-2.9536,-3.1403,-3.2702,-3.5159,-3.1946,
4, 13, SBGnew, 60.0, -3.1776,-2.9488,-3.6481,-3.5115,-3.2336,-3.1613,-4.0000,-3.2738,-4.0000,-3.3284,-2.9870,-3.8268,-3.5482,-2.9435,-3.0213,-3.3888,-3.5269,-4.0000,-3.6840,-2.9215,-2.9100,-3.6753,-4.0000,-3.3695,-3.0322,-2.9007,-3.2183,-2.7306,-4.0000,-3.4607,-3.2996,-3.1068,-2.7798,-3.2576,-3.0226,-3.5400,-3.0618,-3.4638,-2.7282,-4.0000,-3.3307,-3.5656,-3.1850,-3.2975,-3.0879,-3.3643,-2.8564,-2.9646,-3.4431,-4.0000,-3.5274,-3.6443,
4, 14, SBGnew, 60.0, -3.0690,-3.0567,-4.0000,-3.4591,-3.3784,-4.0000,-3.6652,-3.4106,-3.3101,-3.4631,-3.3828,-3.3495,-3.8217,-2.8439,-3.1743,-4.0000,-4.0000,-4.0000,-4.0000,-2.9423,-3.1984,-3.8594,-3.4860,-4.0000,-3.3879,-3.1012,-4.0000,-3.0111,-4.0000,-3.5670,-4.0000,-3.1702,-2.9061,-4.0000,-3.2293,-4.0000,-4.0000,-4.0000,-2.9036,-3.7415,-3.8060,-4.0000,-3.2388,-3.5578,-3.1486,-3.3470,-2.9920,-3.0462,-4.0000,-3.3443,-3.1296,-3.6079,
4, 15, SBGnew, 60.0, -3.2586,-3.4070,-3.2817,-3.6143,-3.6315,-4.0000,-3.0396,-4.0000,-3.8495,-3.2249,-4.0000,-4.0000,-3.4955,-2.9142,-3.7610,-3.7989,-3.5818,-3.6474,-3.4629,-3.0447,-3.3621,-4.0000,-3.7571,-3.6250,-4.0000,-3.2529,-3.4327,-3.0406,-4.0000,-4.0000,-3.8573,-3.4134,-3.1045,-3.9064,-3.2267,-3.7349,-3.8972,-3.2050,-2.9841,-3.1703,-4.0000,-4.0000,-3.3704,-3.8144,-4.0000,-4.0000,-2.9812,-2.9468,-4.0000,-3.7855,-3.5987,-3.4878,
4, 16, SBGnew, 60.0, -3.1265,-3.4374,-3.0937,-4.0000,-3.2308,-3.2247,-2.7995,-4.0000,-4.0000,-3.0635,-3.7804,-4.0000,-3.3378,-2.9189,-4.0000,-3.3232,-3.3310,-4.0000,-3.2888,-3.4371,-3.4608,-4.0000,-3.5453,-3.5589,-3.0120,-4.0000,-3.2420,-3.3219,-4.0000,-3.8751,-3.7241,-3.8449,-4.0000,-4.0000,-3.4914,-3.5505,-3.3274,-3.5949,-3.1293,-3.0810,-3.5934,-3.2307,-3.0486,-4.0000,-4.0000,-3.5048,-3.5127,-2.9140,-3.2983,-4.0000,-3.6240,-3.9182,
4, 17, SBGnew, 60.0, -3.1748,-4.0000,-2.9680,-3.1713,-4.0000,-2.9859,-2.8689,-3.4373,-3.3482,-3.0131,-4.0000,-3.4013,-4.0000,-2.8826,-4.0000,-3.0892,-3.1053,-3.4357,-3.0602,-4.0000,-3.6937,-3.3885,-3.0645,-4.0000,-2.7706,-3.4188,-3.3621,-3.8959,-3.6017,-3.3024,-3.0645,-3.7411,-3.9405,-4.0000,-3.4802,-2.7136,-3.1981,-3.6653,-4.0000,-2.8265,-3.0972,-3.3127,-2.5977,-3.6326,-3.2368,-3.7358,-4.0000,-2.6373,-2.8747,-4.0000,-4.0000,-4.0000,
4, 18, SBGnew, 60.0, -2.9092,-3.7708,-2.8978,-3.3162,-3.7411,-3.0104,-2.8714,-2.9685,-2.9552,-3.0615,-3.4419,-3.2927,-3.4879,-2.7170,-3.0879,-2.9485,-2.5876,-3.1451,-3.0198,-4.0000,-3.3472,-2.8336,-2.6401,-3.2428,-2.6358,-3.2802,-3.2165,-3.5221,-3.2089,-2.8558,-2.6536,-4.0000,-3.3048,-4.0000,-3.4102,-2.4617,-2.7734,-3.2907,-3.7429,-2.7517,-2.9795,-3.1550,-2.2804,-2.9747,-3.2060,-3.3037,-3.3758,-2.4537,-2.5857,-3.1941,-4.0000,-4.0000,
4, 19, SBGnew, 60.0, -2.7707,-3.8585,-2.7957,-3.0210,-3.4957,-2.7995,-2.8602,-2.7223,-2.6035,-2.6943,-3.0345,-2.9412,-2.9185,-2.8312,-2.8257,-2.5167,-2.2370,-3.0654,-2.8580,-4.0000,-3.3890,-2.4750,-2.3688,-2.7503,-2.4263,-3.0045,-3.1600,-3.1838,-2.9136,-2.5538,-2.4991,-4.0000,-3.0879,-3.3351,-4.0000,-2.0890,-2.3580,-2.9670,-2.8885,-2.5034,-2.5916,-2.7219,-1.9891,-2.7224,-2.7634,-3.1277,-2.9690,-2.1951,-2.2779,-3.0741,-3.4389,-3.3731,
4, 20, SBGnew, 60.0, -2.5816,-3.2177,-2.5512,-2.8469,-3.0069,-2.7228,-2.9337,-2.3259,-2.3192,-2.3705,-2.6614,-2.4396,-2.5956,-2.9388,-2.4204,-2.2036,-1.9301,-2.5710,-2.6465,-3.5257,-3.5533,-2.2165,-2.0629,-2.3792,-2.1667,-2.8815,-3.0740,-3.4317,-2.5023,-2.2047,-2.2016,-2.8344,-2.7405,-3.2325,-3.2809,-1.7293,-2.0385,-2.6138,-2.4481,-2.2268,-2.2851,-2.4107,-1.6672,-2.4197,-2.3560,-2.6185,-2.7125,-1.8910,-2.0238,-2.8408,-2.7783,-3.1974,
