,Cycle,A1,A2,A3,A4,A5,A6,A7,B1,B2,B3,B4,B5,B6,B7,C1,C2,C3,C4,C5,C6,C7,D1,D2,D3,D4,D5,D6,D7,E1,E2,E3,E4,E5,E6,F1,F2,F3,F4,F5,F6,G1,G2,G3,G4,G5,G6,H1,H2,H3,H4,H5,H6
,1,3170.22093667564,3206.97982164312,3197.45604391434,3149.30924786871,3107.58271562051,3332.63532448387,3128.56187546598,3286.8090322222,3381.98739739509,3340.72279324056,3281.20743818372,3226.69601302929,3368.99358546229,3047.64885521013,3311.08294752056,3598.04747958254,3307.87044566002,3400.60532244123,3133.82196636451,3204.65381585285,2983.6619886256,3195.30485085386,3398.4414003902,3379.44950143157,3453.62656427429,3307.47648746381,3445.6130974324,3158.99073974227,3177.01241592464,3319.58189791632,3302.83721914047,3469.71454384819,3199.99770742178,3277.68794881854,3406.30665858725,3630.95754541026,3189.52013418816,3301.39737198055,3300.49902963643,3152.29822346176,3084.05744699316,3199.19894143096,3215.54727300743,3270.23173557011,3224.87629160354,3143.48559499003,3030.47332566439,3114.20908520981,3121.59528036188,3191.53110504438,3086.01803988884,3088.54870110008
,2,3200.9724485957,3215.44355695519,3200.61620239381,3154.40387845866,3108.83904933914,3339.64474428546,3139.2037902736,3308.44857936684,3393.40790439142,3340.79198939984,3282.80946845075,3232.48911285126,3364.26274269429,3057.68849314408,3341.72574763882,3604.22010202955,3310.46253729536,3396.44409439094,3137.74384307128,3216.66713999459,2984.5242787393,3213.2861078057,3396.98591583093,3382.29603703781,3452.67281625362,3314.16818603363,3446.6022353986,3161.08395493998,3192.19341524661,3327.5676425904,3318.44927327772,3472.49550462932,3205.71650720436,3281.53636704943,3429.5714126033,3630.43068935565,3199.47720362445,3305.84428035577,3307.63136527751,3158.50830635739,3100.4803865744,3202.20115230497,3220.68526520302,3273.65958006212,3232.74634088233,3151.55366938227,3043.64335612622,3125.48301655748,3140.1886190139,3206.25854761976,3088.65457754438,3094.93705150033
,3,3218.7122421485,3221.14958358223,3199.29773694904,3160.39981578783,3110.58440922053,3338.91031895712,3142.36861631744,3330.25161282511,3393.83624338878,3342.66243236922,3285.03619395312,3235.67571826963,3353.85350220382,3056.45917922636,3355.23053309168,3609.45584470443,3312.55801750395,3398.64516192839,3139.15208204332,3212.72713858946,2986.32684696211,3227.20036445711,3392.48844088157,3385.77442592024,3450.92892312095,3309.27302551003,3451.38107186061,3163.22570857424,3213.45807656046,3332.09425120812,3317.40168513771,3467.37143993003,3208.5084303648,3278.47003896837,3438.48451461409,3629.88091995996,3197.87294766167,3308.39599412229,3306.20575578096,3158.60522872556,3116.92453057184,3207.8656231514,3219.5142713356,3274.32127472098,3235.31443853824,3149.23863063257,3051.91508540654,3135.65341699455,3152.0479811226,3214.74209117202,3094.06247758793,3094.26128474175
,4,3228.90563967223,3221.2605826059,3206.44356677324,3158.31235439992,3119.90375548126,3344.44357523346,3150.51750237959,3333.70443762196,3391.44813472783,3344.71853113334,3286.74354869804,3234.85861479991,3346.63422233299,3068.61910846448,3363.56669551591,3605.51667074017,3313.72067951565,3399.87215708834,3142.24771112259,3214.77425784882,2991.8363207798,3233.72909177158,3395.54894427226,3382.8098722135,3446.7847085718,3316.26305327759,3451.99416731603,3166.56216599948,3217.90896378578,3335.53109167379,3325.20015460878,3465.04726115165,3208.92891375646,3283.40720941079,3453.54856815422,3627.67806600574,3199.95824290668,3312.83758312034,3312.01277992231,3166.47806397274,3128.8095858575,3211.54787270138,3220.9773738867,3283.12566132382,3233.72063936885,3157.95666854163,3063.94097040147,3141.26286690723,3159.07746271615,3215.90668312604,3097.46639009856,3101.49810398071
,5,3232.68605184921,3226.55602076902,3207.20865848009,3166.19585078722,3120.63717203634,3340.22470414509,3154.93089916286,3339.47896086474,3397.00747640807,3347.76689632699,3283.3451370977,3239.19623449701,3342.13071653192,3072.09727760506,3370.77189000886,3611.7465771581,3317.91569721194,3399.21009659477,3144.21045928685,3219.18781653652,2995.87862535859,3245.91624142894,3399.51774100546,3380.87149061858,3445.1174123223,3315.18161612225,3458.77192952527,3168.91775164765,3230.9608406198,3342.06389966889,3329.07074227688,3465.40527153977,3215.94804699953,3287.92756222941,3462.47677524268,3632.00625702466,3203.91381024493,3316.9432801445,3317.85113461481,3164.32136939888,3128.78735173231,3212.29145563987,3222.21992989927,3291.97782777553,3236.19160221378,3158.8788565098,3070.59358124426,3150.55079365649,3164.53922369079,3218.64741774191,3100.19570815658,3100.76118270172
,6,3241.80711978527,3229.03526761363,3212.41117732312,3167.94865885878,3125.44735579984,3344.05405082151,3158.79703799031,3342.74763354325,3399.71331323975,3345.74035108682,3290.07436208123,3240.74184123156,3336.74369537916,3078.52938775805,3375.02289108624,3608.75054491538,3320.51999300037,3397.25419789217,3145.97425803679,3218.4224975937,3002.37451210579,3250.85631640086,3396.80241173028,3383.93886231343,3444.40177642547,3319.97596075026,3453.24508614999,3180.74313535607,3237.28513991846,3342.01853365866,3329.13093220625,3461.03723962494,3214.8438427906,3286.93991119625,3466.36630371515,3633.36847908848,3204.46096113859,3319.49538941882,3319.29067608231,3168.41231633405,3139.54990594663,3214.8773010452,3227.12349481165,3293.94455561736,3238.74983830094,3161.56705490498,3076.60337346398,3158.55562094234,3167.33231408202,3224.71016664577,3099.81003011027,3104.31807482625
,7,3248.88584241419,3232.13864311385,3210.2424814808,3168.5185493553,3123.14628582189,3349.73324598989,3157.07938896997,3354.87886743463,3400.06868456428,3351.42379260257,3288.18784661688,3242.66389290443,3334.49483816508,3086.25989471767,3378.41154013469,3615.64536192828,3324.52229862861,3398.63976745918,3149.52911164123,3218.75016223742,3002.70992046398,3260.11027827606,3399.70461805172,3385.82243302177,3444.50086313399,3323.245034187,3456.4521080981,3181.65955206776,3236.78713955362,3344.34223197549,3341.53875181465,3464.18565147676,3217.57234890204,3288.34202208841,3484.08510306307,3635.11308624307,3210.07696713137,3320.00266232547,3319.82216329424,3171.76454690429,3143.03123238808,3213.13116469798,3227.76631306944,3299.50772318154,3243.65694851282,3165.12518599734,3084.09730486374,3158.95963654151,3170.11484273438,3231.47555505554,3105.2339636011,3111.23433413418
,8,3256.17605888715,3233.11085266457,3213.50628628819,3169.32918826813,3131.24611843321,3344.92651593226,3161.32086181761,3354.85429639145,3401.87990677313,3351.20594959423,3290.1606173272,3245.93871749667,3329.82066959932,3090.70107219204,3379.39958190886,3617.4303942344,3322.42472867152,3398.59402691219,3149.7013775087,3220.88709219352,3004.4546491529,3266.28523272875,3401.01284066888,3387.69658201258,3442.33365377218,3324.08267306011,3458.8757501839,3188.6430528203,3240.44899078793,3349.67644556568,3340.28744783812,3462.58762891416,3221.51472049097,3290.32822631055,3485.7514717053,3634.69014368583,3212.14623974854,3321.34672589452,3324.51709497773,3174.82163168614,3146.7066953048,3215.24694533735,3231.72793030416,3299.80120392189,3246.40006698638,3164.70339408842,3089.06678306618,3162.19651533721,3171.14595853091,3228.77985611797,3108.21840471437,3108.93696352755
,9,3261.23210411943,3232.34549249118,3213.93221659636,3176.35414107318,3128.50393277419,3348.68857608436,3162.13872118878,3360.00619697765,3402.38297219064,3353.16419359563,3292.95246812743,3242.16704993472,3324.46535274146,3089.99171822043,3383.20591171703,3619.04710564262,3325.10190384746,3398.06030807156,3147.3136414489,3215.68150804797,3010.96912154029,3266.75000101466,3407.17134370229,3390.22103484646,3441.57699632881,3325.12627488367,3462.65818623566,3191.27479365144,3241.14600586024,3352.98999598122,3345.97149765663,3462.75988318235,3219.36429024212,3294.39321673796,3485.79421877281,3635.80564276564,3209.23963813001,3321.31291358192,3321.39211241842,3175.43453567671,3149.76125457438,3216.98938228159,3229.90186551807,3300.51365527552,3240.72812246616,3169.70487249453,3090.11001017707,3165.69854550336,3173.58281372686,3227.87133995272,3108.43716240047,3112.81494691316
,10,3259.7903588222,3233.46687989105,3221.22348666693,3172.49942348366,3132.55591528232,3344.44713881822,3161.98846337576,3361.42697744191,3402.3512352329,3352.78178589572,3291.08781471002,3247.38750310757,3320.67548124176,3095.31561776831,3381.06116922797,3618.25457138453,3327.31282640099,3397.6822931838,3153.63481951491,3222.03020235311,3009.43294861084,3267.65127427331,3403.66823000152,3385.09599436482,3434.72657261346,3330.45827010559,3462.31201116525,3192.26283428726,3241.70755775398,3347.83166906264,3346.03845812831,3457.29070163301,3221.53015960609,3294.23683777882,3489.64189890866,3639.45519152888,3210.94650138694,3325.4321372087,3326.85716293088,3174.73425032768,3152.2673148566,3221.3276969288,3229.09952847499,3297.30856323978,3248.25426795298,3171.02179081143,3092.07291034227,3168.09030770777,3174.15106377984,3230.33439911863,3106.80744307297,3112.9678971886
