,Cycle,A1,A2,A3,A4,A5,A6,A7,B1,B2,B3,B4,B5,B6,B7,C1,C2,C3,C4,C5,C6,C7,D1,D2,D3,D4,D5,D6,D7,E1,E2,E3,E4,E5,E6,F1,F2,F3,F4,F5,F6,G1,G2,G3,G4,G5,G6,H1,H2,H3,H4,H5,H6
,1,3610.22700754905,3724.92017767647,3779.85719866331,3652.79611158873,3932.41090828302,3745.53235443466,3550.75039415664,4059.77291711995,4150.53040532315,3996.85295278045,3704.24362141532,3930.01905485445,3869.06521208365,3656.39621944646,3962.09658346922,4616.14526598197,3942.49104142096,3776.24065452937,3821.92008367001,3850.86665257437,3619.88258967756,3908.39927452688,4011.75340439201,4015.20484962586,3847.49223266961,3993.8900190134,4044.73379757472,3878.47275002866,3923.05244049213,4016.5196892073,4106.37933632898,3895.37852756784,3955.78365122975,4070.04139464974,4072.39586151713,4346.80783009121,3872.51640226552,3714.04850209338,3872.94206842105,3910.91966770856,3757.23709516752,3836.02108530677,3686.88049409277,3748.24643390068,3759.11867521972,3770.36589105821,3566.00269225989,3578.4905375854,3688.65799254252,3565.05520130522,3720.60483304544,3618.70042301433
,2,3650.07149908591,3719.34863221461,3775.62564781913,3656.52119584893,3929.9813943495,3740.39556353714,3544.36919678147,4097.93332324932,4147.55155583744,3991.47416131989,3696.56821776447,3925.73339971711,3865.59914409533,3648.35560920511,3986.91188309011,4604.9650658526,3933.59736958628,3769.94819249913,3813.87115609728,3843.50723671607,3614.90844290724,3935.30858272712,4000.9152560406,4003.33713288086,3839.23294482321,3981.81321915447,4034.25014770311,3866.93662721827,3945.48134592724,4006.30859900434,4094.282230192,3878.64507334671,3948.11155740858,4054.99955618182,4094.84747283717,4332.43339395526,3859.96613348712,3711.72616072693,3865.66697211462,3901.67962994523,3780.87979186577,3828.8265676572,3680.6144150385,3740.61101477952,3749.78030515403,3762.48037099003,3617.86953177393,3597.74499098993,3708.05131579982,3584.69885943809,3722.02689581784,3609.46952638179
,3,3667.39154972738,3723.17595852052,3777.22410486402,3654.9537123985,3925.679139667,3740.28308646031,3547.53878192262,4123.14219881812,4136.82318336879,3989.50876691775,3686.99923762822,3920.91508857671,3858.53780702448,3644.737895113,4007.97151837082,4603.65094223732,3924.62572686798,3763.79564777977,3808.1627759799,3833.76935480157,3604.79689497025,3951.22606876281,3998.13660876567,3995.73884770864,3831.32771590435,3977.53213243834,4026.09921608965,3858.67496273269,3963.54829081762,4003.79777407359,4081.30195037067,3871.89893948448,3938.06576932434,4046.89453294264,4120.62193244976,4329.45109512808,3856.88392997207,3709.57266353929,3863.01897206265,3897.31970748196,3801.06960630557,3821.00492298254,3674.98874185994,3731.82255019047,3746.6167093065,3755.9655027015,3615.2757183783,3613.42355656313,3721.95373256675,3587.26345197454,3720.13126109698,3610.27782243224
,4,3676.91725587702,3728.81610266114,3777.06343417303,3650.09695852321,3926.70117300668,3734.0313324424,3544.94781323849,4130.32262701,4139.33827764129,3987.89295685655,3681.75231832687,3920.92715995337,3851.30648934207,3643.98571004705,4022.59850013002,4602.39800134338,3926.14009350008,3759.09022109995,3809.74137226743,3827.43944676617,3596.35964232636,3969.5477755039,3993.66358783461,3987.90354305618,3827.17986871957,3978.43848413266,4021.70289701718,3854.82418292175,3982.31038961905,4000.78025832383,4078.39577398562,3867.58921219487,3937.80045465592,4044.50187095359,4139.77018231629,4335.75504833056,3852.93355063395,3706.3277799876,3862.98168961075,3893.89218719038,3813.39393142688,3823.75809464504,3668.52981905775,3728.30150612467,3750.16108173816,3759.36711618252,3621.17150717703,3624.03829268416,3729.75429537355,3585.70607019898,3716.08035461062,3612.59416678668
,5,3686.67657495169,3730.37379843941,3779.76469016629,3657.44092593255,3925.97935538991,3737.78683960353,3541.90397192191,4139.92461386174,4140.58551847019,3991.34413313229,3687.28205720701,3920.85693757866,3854.71745038718,3640.40312588258,4033.01949607522,4606.0624089442,3927.46511654485,3762.01013236542,3813.73662353848,3824.01690099847,3592.07942981896,3976.02107414667,3999.13086967612,3988.9801437828,3834.14491510492,3974.75309267699,4018.27748324973,3850.3100749208,3995.0660311295,4001.78513146024,4076.26675601942,3874.16293829322,3937.57001888269,4050.54145526325,4151.12954139266,4335.3676743184,3852.56965042134,3707.41233051838,3866.0479841218,3893.08969807743,3831.96163464427,3825.05328831205,3668.11816660303,3726.3820595416,3748.45816445304,3754.8166818054,3630.88946204696,3634.34530040776,3731.63472788569,3586.90188544559,3721.31083585253,3611.51301188765
,6,3689.97837392937,3739.10936455942,3787.05838602796,3657.09124241651,3928.5604451204,3739.85101483903,3539.14541799046,4141.02251352051,4140.2449034497,3990.558434632,3690.17800221598,3926.41831741372,3854.27080989874,3639.09918040664,4038.62439120256,4605.59263525096,3922.77213365654,3761.40505422519,3811.65160229044,3826.02210943955,3586.35704088361,3987.52607361252,4000.33386303448,3990.16523936914,3832.55842792661,3979.83553428042,4022.44228115674,3847.91814888556,4012.12620438465,4000.23844267072,4083.2317059589,3870.49020251687,3940.40494659403,4052.55990394062,4157.52356942109,4338.36278361556,3857.96746091422,3707.14831802081,3866.824437531,3896.05512175575,3839.21829642782,3830.78818513531,3669.62830282589,3722.43922618546,3748.57011809034,3758.99583218492,3639.37818343578,3635.13517800561,3738.20235520854,3587.98213889981,3725.48949658727,3613.16862839401
,7,3696.16052647568,3738.28285593849,3784.24258307337,3664.32170238041,3932.37935523658,3743.74098231585,3535.40643116874,4148.96525765194,4141.06502129601,3990.05557154339,3689.44221477416,3931.17564228945,3859.5247678511,3636.25777924918,4038.72129368474,4608.90605134825,3927.01289337859,3764.21264778675,3813.74331223749,3827.68617070825,3586.6843090301,3995.20150379225,4006.36351771616,3995.00080879065,3833.15802075163,3979.60969668969,4025.78895572337,3848.15625748785,4017.33587453196,4008.90382522372,4081.52545766352,3873.29586690405,3939.5839391212,4058.27603233998,4161.85493129022,4341.9215864513,3854.01648812288,3710.57335502347,3869.91935592049,3896.60352667363,3844.10478749788,3835.48332443397,3673.80917446121,3728.59674861186,3750.68015360713,3757.1472377172,3636.73962942927,3639.73439873795,3737.13551473636,3593.08635901469,3724.27424768498,3614.01492801201
,8,3694.4922608165,3739.29311658876,3788.15171089764,3664.84851965019,3936.57528548784,3743.22969497781,3539.09635705577,4156.30560198179,4142.62141908746,3993.06222513344,3691.88775339031,3933.22292417522,3861.94440243988,3640.10613738028,4043.8166688787,4609.12005204738,3925.81310020863,3768.49278314804,3815.04720976418,3822.91853392718,3586.77946669195,3998.4196872362,4002.13072862579,3994.65582181592,3835.12067546334,3978.59446509753,4022.90663618294,3843.45941506891,4023.97822537507,4011.16218722696,4082.43860465821,3879.09875426997,3943.84753582139,4062.75983206973,4167.28262326438,4336.98190135368,3859.08046860332,3713.68622477669,3873.94489693393,3898.42522780811,3847.15549964423,3838.23534256579,3675.02293174417,3724.67230666292,3750.3909371569,3759.06426110123,3639.38292352312,3640.92397456346,3738.57415694749,3593.57140109726,3727.78437144124,3611.64954303951
,9,3698.24519061438,3744.7143929987,3785.30816837955,3668.49670147837,3937.58906404122,3747.67006995803,3539.83840893902,4154.26274595298,4143.09551104093,3990.63015124143,3689.20980981325,3932.2181903652,3862.23681886187,3639.95588562714,4046.37210224315,4608.92703067272,3930.34118902701,3767.14936774353,3818.85727907135,3828.69139063129,3584.31532315948,4000.65304660127,4008.01062184508,3991.99851564666,3839.54734796072,3986.45673238025,4025.45597466041,3845.47719520332,4029.92581665355,4010.87478007301,4087.37780927217,3879.45004958426,3942.20127494943,4059.77514000364,4185.89441971696,4340.48619268058,3859.40370092759,3718.07955395027,3878.23500046723,3899.92581455451,3850.22989044103,3837.6503152646,3676.45192453994,3728.25188453598,3750.52392685591,3764.67453385872,3642.44068234202,3646.37139731595,3739.57314029023,3591.8324131185,3727.5228634731,3616.19750714123
,10,3696.89714206226,3744.0989486898,3795.4597680665,3667.39461773048,3938.67369601299,3750.67293468775,3538.16196188775,4158.44553477956,4142.1564490157,3992.09997974804,3692.56226761947,3934.3247601807,3865.20727994123,3642.46089528706,4043.51913882158,4613.09701651384,3925.96518187821,3770.03845593401,3814.72110642944,3828.09353026867,3585.01419862851,4006.82391590166,4004.21351919813,3994.96832246879,3835.12779848013,3985.50240665503,4028.14698372316,3845.44372418912,4035.30838704739,4012.54563168685,4090.13963647649,3882.4472377121,3942.72985720446,4071.56354797395,4188.29023462496,4343.68143421642,3859.76673366036,3722.54513568142,3877.11677266793,3906.45493694661,3850.85411224419,3842.41928507593,3680.01199678978,3730.25701452063,3750.96859566286,3762.49714205188,3643.49785455165,3650.6315213791,3740.69792384189,3595.05104371014,3730.85870227424,3616.33458131971
,11,3699.77820829658,3751.20290120564,3792.86695494397,3670.02691156629,3937.98097209951,3755.28572953006,3545.74415935539,4164.29338498886,4144.26871048948,3992.74600865515,3695.62313919397,3935.10743546855,3868.32481312025,3644.9953800395,4048.33129041679,4611.30291489191,3928.51156240317,3773.65199383017,3815.87889417494,3830.60733054772,3584.51815796205,4011.37923682759,4008.18913336193,3995.14133283754,3839.59335239527,3989.05573956543,4027.64136060741,3852.72296444761,4036.66059264913,4013.90002037317,4086.90186529521,3882.03472249509,3943.99982618852,4074.1297739862,4187.97537498522,4345.16365374364,3863.01394935272,3720.81452929277,3876.75745606216,3904.5757733483,3853.87630728396,3845.6212410305,3682.96447394112,3730.21606760354,3753.32327507511,3762.50848792134,3643.52711824108,3656.16526485648,3743.86037126718,3598.05621477154,3732.93326727935,3616.15055359836
,12,3702.97735743336,3752.33819164066,3794.36022909288,3673.57269282538,3943.4076347282,3751.0154271004,3543.1990564556,4166.37764607252,4148.22500783337,3996.56647078839,3696.05495576326,3938.88210457032,3869.80769713428,3644.37078877862,4052.67764895082,4613.65433554442,3927.51212186992,3777.57278163977,3820.59173567543,3832.62039981703,3593.98387472111,4012.27427423307,4010.83131071316,3997.71854875167,3839.35879180051,3990.62331339009,4029.21733705257,3852.8946693752,4038.93867453003,4016.88724538737,4091.6288486416,3884.20890750241,3946.92964604321,4077.23923841842,4192.39213794244,4345.56766593603,3866.70025502399,3723.1899495869,3883.59082912147,3905.97069313707,3853.93311267647,3845.97990531056,3683.18193287756,3731.9475833014,3752.52701483596,3760.80095464397,3657.22573430517,3656.38749145087,3746.98856432419,3603.52874075481,3736.35328193737,3619.8174554947
,13,3704.32358642818,3756.60858280111,3798.62565198255,3675.61200271085,3945.66758908219,3754.35454571139,3548.46927685515,4167.42403156812,4151.35925060215,3992.17236848025,3696.96970104126,3940.25623678089,3873.20712300858,3645.35901697866,4050.81684984565,4612.26562162639,3929.19478663734,3776.96609416395,3818.40380754083,3829.82002313232,3591.70869483465,4009.8433560537,4009.91374520909,3997.11400570475,3845.23650340662,3988.34693402714,4034.75816075792,3854.24188247454,4042.18882434579,4017.57913978524,4094.48521024353,3883.72221006184,3949.80472327845,4080.12852597467,4192.60997716931,4346.93712160027,3866.64749203068,3729.57185922372,3883.60326589804,3906.97732394703,3854.58248616723,3848.17607416537,3686.37169686286,3735.51122215807,3758.91539484291,3761.55475123447,3655.03142863673,3660.47916131206,3745.86548050659,3601.38608227809,3741.04493504212,3618.60529594341
,14,3711.23296098795,3759.78503889609,3796.98248851564,3682.16413058297,3946.81578074677,3756.88011827311,3545.42791804618,4170.95718754452,4148.20842429782,3991.66876994308,3696.5890105039,3940.84201293155,3877.42650308704,3652.82366104526,4051.94465475781,4613.84407466245,3931.00362561935,3776.5194514955,3822.28301918148,3834.71925398648,3592.85852643511,4018.86021841967,4012.4587021427,3999.34962773616,3846.15461329517,3993.74254788498,4033.2082964015,3855.04816683326,4043.58701968785,4022.1654768208,4097.94612084919,3886.81351260012,3950.24516834905,4087.4628108481,4191.35434166752,4348.37036266944,3867.47415824915,3726.03843061929,3885.27192969784,3907.21735322847,3854.17154303483,3850.09192127263,3688.58161107579,3733.78047316368,3757.3153949908,3762.47338055612,3656.54508361905,3664.3077428819,3747.08542863441,3605.26789437432,3739.29316331605,3620.13523714066
,15,3709.95931052677,3759.53527487968,3798.99027478428,3678.44164282155,3950.86705285789,3760.47405980499,3546.47270198009,4173.74528919534,4155.10157773296,3997.12234853587,3695.10154748057,3947.25900563378,3878.59501149461,3652.71722698391,4055.72154019582,4614.20903354084,3931.59008439728,3778.53281178286,3822.19152571356,3836.15291338913,3590.93328279399,4020.49287136788,4010.61391788476,4006.83167781428,3846.13171987848,3996.25219907124,4034.08415423932,3858.55181977353,4042.73735701005,4023.89493462187,4094.1375477543,3891.24749823413,3946.52761025885,4091.67383050298,4193.29019295706,4348.92818087123,3875.03876863574,3731.37400563565,3889.54057285708,3906.93263698691,3858.51214243,3853.21313728471,3687.62798987023,3735.5058048333,3762.34443278417,3765.8120753587,3656.05241660109,3667.61553303395,3747.50097741981,3606.41919737527,3744.22275281602,3615.71438055947
,16,3708.23877238242,3763.9690643453,3801.507097134,3686.31658703231,3948.33364631063,3761.35021167282,3550.856808765,4172.72530834198,4148.7255924063,3998.70434707442,3700.65864231093,3948.37418354642,3880.11234230537,3650.67690821378,4052.6221718239,4612.2226007802,3932.76621276894,3781.87441336441,3829.43352434064,3835.08578305742,3592.52218143464,4019.43188060861,4012.41433567468,4001.40633645964,3848.63140113606,3994.57345881317,4040.53428697766,3859.97723023645,4043.37952101061,4024.18185946806,4098.16147190783,3891.73006407149,3952.08575625487,4091.22753472957,4191.0677923496,4350.65654206324,3875.04393627543,3730.30069208262,3888.95480805224,3914.7574595126,3861.43657939213,3852.95895729686,3691.70884537138,3735.4396828848,3764.05013231826,3763.31160960526,3659.56990646879,3666.55525915545,3747.54743746811,3607.10262519194,3745.4491478025,3624.63313541474
