,Cycle,A1,A2,A3,A4,A5,A6,A7,B1,B2,B3,B4,B5,B6,B7,C1,C2,C3,C4,C5,C6,C7,D1,D2,D3,D4,D5,D6,D7,E1,E2,E3,E4,E5,E6,F1,F2,F3,F4,F5,F6,G1,G2,G3,G4,G5,G6,H1,H2,H3,H4,H5,H6
,1,3682.36363319085,3934.98039640859,3745.46822831868,3627.84548688745,3644.74246029844,3577.64948777593,3552.97224499031,3751.47621903372,4188.01821102244,3997.38882854922,3884.76235190117,3799.73698869874,3715.58030902978,3616.73398542642,3971.07317427591,4759.01757718818,3928.33826910846,3819.41361386461,3789.18043300524,3754.87054465531,3688.49153928757,3897.10323082005,4378.94781250411,3975.85281522788,3804.37912570818,3806.82048948747,3949.74006090988,3869.89817887706,3973.61756301647,4442.11561174369,3991.28768522003,3894.43484158707,3855.66221383326,4001.71857121736,4149.54880897108,4782.61398161573,3880.33394974652,4067.2877735685,3792.21706692517,3789.09165004049,3744.57955113438,4144.29678999497,3933.57407045699,3878.22622943293,3888.44837603368,3772.27423443326,3664.88403260499,3937.95119271093,3599.18951247124,3663.53392397572,3678.95498110207,3627.28334146022
,2,3738.48309654984,3942.59578427219,3749.57391509318,3627.3044818008,3645.84053383723,3576.43682979943,3549.44053634425,3797.04930627325,4174.00351881861,3991.2381682879,3872.96700423338,3794.36985747462,3711.23833630684,3601.16646754941,4014.47717266147,4745.10372869562,3917.83627521603,3813.91549446147,3783.27030736947,3751.09522443974,3676.57240867111,3945.60508370899,4366.8294409673,3967.74121436182,3795.49368806817,3796.84385437332,3946.37728577924,3853.12812472529,3997.85883828747,4431.12713371723,3979.76755662242,3880.00520083313,3843.51174421016,3984.34248495833,4177.26135151655,4767.52376212398,3866.9771355921,4055.15210645481,3778.40698333474,3780.51659726885,3762.37590352438,4136.71269450996,3917.75279578073,3873.50259642914,3875.45904425832,3764.82610115595,3643.6104269306,3958.12700845519,3620.06855741461,3689.68553588851,3681.62818707309,3621.9670946883
,3,3778.92220296459,3947.41384007052,3752.76699113085,3627.56288801961,3645.09507735636,3575.22594857335,3544.49991338754,3833.48246047938,4166.31925200559,3982.55088896791,3873.25347460761,3791.84591862815,3711.34825178932,3592.7258672064,4046.52526013306,4733.83889995308,3909.52888685297,3804.35291039306,3773.51842629387,3736.60337098365,3668.77675903004,3971.69947867921,4359.30887943867,3953.6534035444,3789.31589199146,3792.96655440528,3940.24622799252,3842.77124396589,4018.2425793322,4425.42903245176,3968.64310622052,3875.75829340533,3832.27166270129,3974.35246746445,4202.79072867859,4760.34244333607,3856.043225015,4051.47672384682,3772.98506168977,3772.84684868256,3789.81140792202,4128.74145956714,3905.16871535516,3865.58296406632,3867.24990398298,3749.39784756266,3660.98873336336,3970.49841306989,3631.86856667164,3685.63894245523,3677.66594994202,3617.31648548706
,4,3797.87637240707,3945.84535540787,3745.47523243915,3622.05504605126,3640.3019412178,3569.02186230299,3545.52144792387,3858.66333225705,4158.98500525195,3976.57358245292,3869.53872013308,3785.82282894685,3709.16999908336,3594.51559351696,4073.03955653943,4723.6407196167,3899.77365231555,3804.99689003157,3768.21403497637,3737.18864295161,3662.15162564821,4005.26130330308,4357.41149735463,3943.21379439675,3786.53953231962,3785.33982935008,3930.62989138156,3833.69250453823,4044.53605592001,4418.83039976869,3967.80195202926,3873.06281424814,3827.52963400693,3969.53392283613,4236.52819676562,4754.2140146758,3849.70165842502,4044.98238351468,3763.88836644736,3770.63221130607,3819.68433872246,4121.88289170779,3904.25526074975,3859.45692064399,3861.43933102982,3744.77930795515,3678.02668366426,3989.67439586264,3637.96157013724,3685.08192007243,3678.21272625895,3616.07084526779
,5,3812.76113557768,3946.9778808251,3748.50433713789,3623.95467050992,3640.76383722126,3565.39744640395,3535.076289559,3871.18182759605,4160.73696355927,3974.25656321523,3874.28343393728,3784.69511604154,3705.98606648078,3588.21708095231,4088.75467275252,4724.13039077456,3898.97820880686,3806.61583803544,3762.15314503662,3732.84556644719,3654.50334171605,4013.98072777839,4342.982350393,3929.76726826168,3788.88408148301,3780.49622921006,3925.56849485009,3829.71885441262,4068.76592754239,4416.87563430454,3957.85167658615,3869.94923177392,3827.15470564844,3962.84335661719,4251.9878497416,4755.62811299302,3842.95528939838,4039.14346882417,3758.96477540974,3772.90306850532,3838.61783144601,4123.5657888481,3908.41478939545,3857.76366070841,3867.45054339951,3741.62068314412,3689.20342528196,3992.48333656661,3643.27738486384,3683.6767206099,3686.73675857757,3616.85867634233
,6,3815.72616293992,3939.53466598587,3748.32423164942,3622.27363447764,3643.86508079619,3563.76575947386,3531.91281401019,3875.35390858671,4159.61033418859,3973.16159560827,3867.79047115641,3787.14414809483,3710.03590127384,3584.61728131818,4102.33811023567,4716.47609970162,3903.22305225005,3803.40518847262,3759.95665844273,3730.78839628182,3646.76894007253,4023.5384823652,4342.91931603962,3926.46836776015,3787.13690235442,3777.84258959823,3929.8762979608,3823.35592676695,4079.36560295721,4417.90728589483,3963.32480106715,3872.55322276491,3825.55021891847,3962.66924407478,4258.35160561539,4753.20289431698,3843.19019737287,4041.56385044898,3758.43234633162,3766.34470684214,3842.43747230087,4124.42524818582,3907.15112927052,3856.32766026852,3865.56288312748,3741.83964705811,3696.77469631855,4004.44401904076,3641.49805993048,3683.92969063553,3687.70446800835,3618.71674424542
,7,3821.92411902597,3940.6478431982,3746.68307890364,3625.22492825962,3642.71617432338,3566.60266913126,3529.96758878081,3879.16038594912,4159.50756642859,3971.68141155908,3871.09314452872,3790.43976669195,3706.67966735711,3581.11340656437,4108.43326159356,4718.49582031716,3902.36264324537,3805.69694177959,3756.32502778515,3729.57435221948,3643.94512154737,4030.4266713764,4344.72726555283,3928.1597303945,3788.42835933924,3780.04100682655,3928.78138023361,3820.35749513797,4085.52434039277,4417.47860605236,3962.92728475264,3874.09420508,3825.26193853097,3963.43670697613,4267.31359080947,4750.82366764471,3848.54999025584,4044.19434131958,3758.69622154856,3768.69732714026,3848.93774468094,4121.92817849835,3907.81061187303,3858.37861757339,3868.61874301232,3739.98558201805,3703.32663164935,4011.32083124847,3640.3456503811,3686.2316178052,3689.97431606585,3619.83784220443
,8,3821.37503626425,3942.92013330429,3751.69280366429,3622.12954170422,3646.01364397693,3569.23477176346,3529.68430101771,3885.39214916264,4158.20046410075,3975.41234873472,3870.18380013534,3792.28194920819,3709.53231642324,3585.53154880955,4110.46612428905,4716.9538960616,3908.03668765976,3806.30953179001,3758.5625949387,3728.8444499622,3640.84080229592,4036.26622487997,4341.50593405513,3928.59275086991,3793.84854762737,3783.43171485808,3924.00537135941,3819.05371294041,4095.54794113249,4419.05178271646,3963.32230836384,3877.70570712548,3824.01084523872,3963.80597288909,4297.70291336634,4751.07112927349,3845.94383502941,4044.34122912256,3759.32355347984,3773.73749187836,3863.34476391215,4127.26657834716,3909.91087045919,3858.29625904626,3873.06503229076,3741.51192527187,3711.72401410547,4012.36274405755,3645.8206158148,3689.16457252405,3696.51092366875,3624.32732121309
,9,3825.95470958233,3940.36031529744,3750.53694099799,3627.71682427205,3643.58572448759,3565.71103955485,3534.27048918451,3885.84650028164,4157.17910917674,3972.62988254654,3869.44613060532,3788.10818275737,3709.04222671654,3586.61428736752,4114.58639901568,4716.27151989933,3904.92638785621,3804.3553488949,3758.19906061832,3728.76848021367,3646.13010973012,4043.99982141702,4342.7008127475,3927.07609875235,3792.46093513932,3781.24320216139,3928.53765986866,3821.16907155082,4100.27674076115,4416.17941139126,3964.41780961844,3876.62049899744,3823.61406987691,3966.10731217713,4301.28005719883,4749.17265166665,3849.81177471332,4043.3906098281,3758.37579210562,3770.72005585718,3874.38054837448,4127.33646654252,3909.19863030158,3861.12011183831,3868.86822671043,3736.2145742938,3718.83245045317,4017.81853551686,3642.30526331128,3688.65968213252,3695.11560858651,3625.95485541559
,10,3828.33752424962,3940.17987153293,3746.73635216804,3624.10594826391,3651.49147704802,3568.2923449035,3533.70805604996,3888.45358006342,4157.76289031698,3975.13502515311,3868.40226932038,3795.64913417332,3711.20129024562,3587.33831390174,4117.28983636813,4716.23337892327,3905.18577799087,3807.65801852446,3759.72550279703,3729.65092043348,3648.7377224403,4051.25087655653,4340.3838168663,3924.20723398296,3793.33897715891,3784.95885346303,3928.79053789987,3822.53452823017,4108.13683323677,4418.41661535842,3968.24427024414,3876.02580755351,3822.26776654679,3962.62923618411,4306.59534199102,4749.30627483495,3848.13567351884,4044.42772015578,3758.59231813193,3773.26104150646,3873.20574127687,4127.34247701809,3912.56531610972,3862.27491539398,3873.99865677828,3736.08318521579,3725.84084458533,4018.14612555394,3648.11004962696,3688.11241027532,3696.87693017728,3624.51109156692
