"","sig.eff","sig.resVar","sig.AICc","sig.AIC","sig.Rsq","sig.Rsq.ad","sig.cpD1","sig.cpD2","sig.cpE","sig.cpR","sig.cpT","sig.Cy0","sig.cpCQ","sig.cpMR","sig.fluo","sig.init1","sig.init2","sig.cf","sig.b","sig.c","sig.d","sig.e","sig.model","sli.eff","sli.rsq","sli.init","sli.base","exp.point","exp.eff","exp.AIC","exp.resVar","exp.RMSE","exp.init","LRE.eff","LRE.rsq","LRE.base","Names"
"S_T_6","1.205505","55298.77","557.2638","556.1209","0.9988983","0.9988065","30.22","27.39",NA,NA,NA,NA,NA,NA,"6988.953","3724.326","41.80177",NA,"-14.23464","3724.326","22206.8","30.51802","l4","1.245774","0.9932795","16.50443","0","27","1.880574","178.0374","35.78707","5.6401","0.0001688016","1.497237","0.8965426","0","S_T_6"
"H_C_7","1.227077","82034.58","573.0394","571.8965","0.9989356","0.9988469","29.11","26.29",NA,NA,NA,NA,NA,NA,"7623.969","3786.01","35.13538",NA,"-13.75902","3786.01","25656.87","29.41906","l4","1.26596","0.9923741","14.86528","0","26","1.853253","264.1485","1257.134","33.34786","0.0005610528","1.402614","0.5465557","0","H_C_7"
"N_C_7","1.204654","92121.08","577.6779","576.535","0.9988575","0.9987623","27.31","24.34",NA,NA,NA,NA,NA,NA,"7701.71","4047.346","82.87001",NA,"-12.26596","4047.346","25391.86","27.67959","l4","1.251333","0.9942777","31.43836","0","24","1.891287","170.2066","57.64254","7.101917","0.001086097","1.500978","0.8951063","0","N_C_7"
"S_C_7","1.230384","77596.68","570.8147","569.6719","0.9989356","0.9988469","30.14","27.39",NA,NA,NA,NA,NA,NA,"7783.45","3852.312","26.60453",NA,"-14.52998","3852.312","25941.34","30.43185","l4","1.26763","0.9921182","11.35572","0","27","1.890215","196.1656","70.03557","7.89011","0.000177792","1.398142","0.5119336","0","S_C_7"
"H_T_7","1.206517","80126.01","572.0978","570.9549","0.998867","0.9987725","27.61","24.65",NA,NA,NA,NA,NA,NA,"7247.519","3786.652","70.85766",NA,"-12.45014","3786.652","23926.7","27.96887","l4","1.254427","0.9956869","26.14388","0","24","1.910852","167.7382","52.00877","6.745938","0.0006770884","1.463425","0.8153877","0","H_T_7"
"N_T_7","1.222395","67395.41","565.1768","564.0339","0.9989526","0.9988653","30.5","27.71",NA,NA,NA,NA,NA,NA,"7587.191","3825.124","29.07036",NA,"-14.51591","3825.124","24977.25","30.79213","l4","1.262456","0.9955389","11.59038","0","27","1.871256","197.1865","72.73444","8.040699","0.0001845612","1.479092","0.8390448","0","N_T_7"
"S_T_7","1.2134","65476.48","564.0214","562.8785","0.9988885","0.9987959","29.46","26.63",NA,NA,NA,NA,NA,NA,"7100.109","3682.669","41.13731",NA,"-13.84617","3682.669","23084.63","29.7687","l4","1.256945","0.9951454","15.60976","0","26","1.914794","201.665","113.6792","10.02808","0.0001812605","1.481689","0.8378251","0","S_T_7"
"H_C_8","1.221876","64118.66","563.1831","562.0403","0.9989654","0.9988792","29.66","26.88",NA,NA,NA,NA,NA,NA,"7189.48","3661.666","32.9159",NA,"-14.20342","3661.666","23645.03","29.95829","l4","1.262287","0.9955573","13.41981","0","26","1.849338","250.5839","746.1123","25.6909","0.000386535","1.450024","0.7513647","0","H_C_8"
"N_C_8","1.213623","64025.95","563.1253","561.9824","0.9989505","0.9988631","30.2","27.43",NA,NA,NA,NA,NA,NA,"7554.685","3957.107","37.30776",NA,"-14.49045","3957.107","24238.47","30.49346","l4","1.25251","0.9943364","15.26169","0","27","1.865704","251.1599","536.9086","21.8461","0.0002241951","1.049724","0.5691715","0","N_C_8"
"S_C_8","1.219917","56551.77","558.16","557.0171","0.9989669","0.9988808","29.91","27.17",NA,NA,NA,NA,NA,NA,"6953.3","3592.663","31.37571",NA,"-14.51394","3592.663","22514.11","30.19602","l4","1.257359","0.9926576","13.63735","0","27","1.868575","217.7656","155.8671","11.77066","0.0002333914","1.408868","0.6006783","0","S_C_8"
"H_T_8","1.215175","64764.48","563.584","562.4412","0.9989177","0.9988275","29.18","26.35",NA,NA,NA,NA,NA,NA,"7025.717","3626.018","41.34831",NA,"-13.71773","3626.018","22970.29","29.49226","l4","1.25607","0.9933553","16.67636","0","26","1.888901","183.8009","57.18544","7.112463","0.0002992578","1.519293","0.9066545","0","H_T_8"
"N_T_8","1.207547","36211.63","540.3289","539.1861","0.9990292","0.9989483","32.14","29.42",NA,NA,NA,NA,NA,NA,"6817.312","3666.169","26.5461",NA,"-15.71633","3666.169","21158.97","32.39801","l4","1.240971","0.9945548","11.68351","0","29","1.840722","231.0686","143.0713","11.32567","8.603071e-05","1.049837","0.5472817","0","N_T_8"
"S_T_8","1.178377","51625.24","554.5142","553.3713","0.9987793","0.9986776","29.06","25.92",NA,NA,NA,NA,NA,NA,"6412.312","3564.402","91.06022",NA,"-12.33069","3564.402","20131.46","29.44483","l4","1.225629","0.9941392","32.10178","0","25","1.891132","157.4227","26.22894","4.804318","0.0003234734","1.498873","0.947353","0","S_T_8"
