,HC,NC,SC,HT,NT,ST,NTC,HC,NC,SC,HT,NT,ST,NTC,HC,NC,SC,HT,NT,ST,NTC,HC,NC,SC,HT,NT,ST,NTC,HC,NC,SC,HT,NT,ST,HC,NC,SC,HT,NT,ST,HC,NC,SC,HT,NT,ST,HC,NC,SC,HT,NT,ST
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cycle,TLR2.1_HC_1,TLR2.1_NC_1,TLR2.1_SC_1,TLR2.1_HT_1,TLR2.1_NT_1,TLR2.1_ST_1,TLR2.1_NTC_1,TLR2.1_HC_2,TLR2.1_NC_2,TLR2.1_SC_2,TLR2.1_HT_2,TLR2.1_NT_2,TLR2.1_ST_2,TLR2.1_NTC_2,TLR2.1_HC_3,TLR2.1_NC_3,TLR2.1_SC_3,TLR2.1_HT_3,TLR2.1_NT_3,TLR2.1_ST_3,TLR2.1_NTC_3,TLR2.1_HC_4,TLR2.1_NC_4,TLR2.1_SC_4,TLR2.1_HT_4,TLR2.1_NT_4,TLR2.1_ST_4,TLR2.1_NTC_4,TLR2.1_HC_5,TLR2.1_NC_5,TLR2.1_SC_5,TLR2.1_HT_5,TLR2.1_NT_5,TLR2.1_ST_5,TLR2.1_HC_6,TLR2.1_NC_6,TLR2.1_SC_6,TLR2.1_HT_6,TLR2.1_NT_6,TLR2.1_ST_6,TLR2.1_HC_7,TLR2.1_NC_7,TLR2.1_SC_7,TLR2.1_HT_7,TLR2.1_NT_7,TLR2.1_ST_7,TLR2.1_HC_8,TLR2.1_NC_8,TLR2.1_SC_8,TLR2.1_HT_8,TLR2.1_NT_8,TLR2.1_ST_8
9,0.355391031,0.039256929,1.207104166,1.446538238,2.414758164,-2.932211986,-0.002054796,2.620493174,1.838173492,1.591127201,2.394061151,0.253077615,-2.127758968,-3.417911779,-0.035674352,1.079314829,-2.310149754,3.341875669,-0.552806655,-1.772850185,-0.359793772,0.519534579,1.197318954,1.815123006,-0.501777767,-1.683809296,0.066572336,-1.382801815,0.292601325,1.303878099,1.931251563,-1.91909418,1.876637332,2.553271999,3.205641052,0.237509803,4.063755088,-0.932356826,0.532342803,-0.74993401,2.802633717,-1.153395999,-4.342412621,-1.322903721,1.431239523,3.193828079,2.405497068,3.204367068,1.653343865,0.826516397,-1.715203157,1.852078596
10,2.179268695,0.869545983,-0.139566446,-0.186588174,-0.033644275,-2.828363089,1.545637704,2.352766263,-1.154335707,1.362374422,1.024218414,4.787765469,1.072837091,3.086497161,-0.110946192,1.006758284,1.393499444,1.182957536,0.408343407,0.308441671,-1.973395799,5.069319137,1.751916724,6.693889696,3.962856677,-0.697012206,0.464332909,-2.255783559,5.489418431,0.012105088,1.654100999,-0.088825261,0.72688335,1.196089796,3.593966269,2.075282457,1.98689024,3.762001131,2.044214228,0.799695548,0.303359708,2.878855298,1.588225194,1.259245112,1.86479989,1.697087536,5.642400115,1.898431711,3.171213126,2.399290125,2.566596174,-2.338568722
11,1.595591005,4.483943089,0.418456706,0.359623862,2.461075862,-0.311124641,-1.45064429,2.917521501,2.107337271,-0.72052039,1.215239055,1.023299912,0.121332,1.894411146,0.917278515,-0.327929107,1.059691238,2.432676253,3.229592551,2.231778119,4.523086901,4.792045589,3.786991534,0.831822224,2.524011288,2.017630107,6.348598755,1.699983126,-3.475538259,0.863776721,2.788050464,1.935918165,2.881654437,-0.127212655,1.258809218,-1.060888956,-1.042317429,0.875838069,-1.081576794,0.918020961,4.240495851,3.025978051,2.855354916,-2.822034505,-1.445790115,2.39031585,5.895619249,0.571831548,-3.34024337,0.847669024,1.496949322,-0.238891556
12,1.222082723,0.684084499,0.696678294,-0.400153703,-1.063479782,-0.238019607,-0.130089486,0.876538755,0.084423386,-0.618991999,2.108728757,2.523735031,2.080632899,1.714244836,3.186588917,-1.879475905,-2.402926803,1.149112268,4.628441123,0.107479378,2.025468433,2.626691402,0.191439289,-1.089541495,0.657408386,2.592465527,-0.332976343,1.992282719,1.498705631,3.646928654,-3.451856419,0.541702409,3.111203635,-1.577645521,-0.273521662,-0.54202269,2.596818729,1.231509599,-2.842830308,0.378602071,3.742235778,4.682442007,-0.53474965,0.41958297,3.176467074,-0.472903503,4.61917535,-1.45332525,4.007085148,2.956591051,0.61588893,-0.788925897
13,0.449668774,1.481936786,0.65186296,1.317532667,2.098907367,1.965884822,-1.982903074,2.225280521,1.576954327,0.331388746,-0.899128836,0.868052584,-4.251460965,0.01161833,4.072373373,-1.095652916,0.456243855,0.804726089,3.139661464,0.488268281,1.478872016,4.395089675,2.884842822,0.210962266,1.750620059,0.220835434,1.399965627,-0.372302256,2.337473925,0.683794428,-2.172773966,-0.435201862,1.606780323,0.903834453,0.27916797,-0.067792668,-0.140182189,2.16299374,1.53147006,1.844280927,6.395882468,0.929265552,4.488967418,4.692682952,-0.675743665,3.179029705,2.54814156,1.545094468,1.677580664,4.008023026,-3.037228935,2.539783229
14,2.890925017,0.246619466,-0.737179945,-0.516428317,3.614669658,1.050716417,1.528134732,1.510415735,-2.775758402,0.936095817,1.80784355,0.428854741,-1.113570977,4.733463021,3.54664621,-0.031305779,2.310234131,2.928084904,3.415927267,1.412517889,1.446268572,1.926930234,3.991515838,1.374806152,-0.244371521,-1.663144422,-1.29975702,3.468886748,2.12989283,-0.599735314,-3.009811959,2.476524857,-0.565537929,-1.326021623,2.54400547,0.759175383,-0.082112665,0.160923992,-2.315640021,3.840297827,3.521457446,0.665594099,-0.363304021,2.44626399,2.31090348,0.784456576,6.951183422,1.856020888,-2.068648241,-1.569932285,3.641905637,-0.523191804
15,2.05539454,0.201697616,2.261425456,-0.679109304,1.665390632,-2.108746585,0.188427475,2.303976208,4.275879477,1.531980713,0.6890232,-1.752934886,-0.457105973,1.651886017,4.512238673,1.506178249,-0.515171104,-1.097618622,0.664787849,0.226505419,0.659437328,3.294483377,-1.492327835,0.185799821,-3.046484695,2.760495847,0.903809966,-1.597338413,3.195728567,1.246131475,1.115654543,-0.001571983,-1.172465217,3.815789857,1.325916559,-0.079956099,0.948200196,0.495659939,-0.632697566,-0.661619747,4.820374554,-2.804515507,0.060645476,-2.698479576,4.967608574,0.579242702,4.234098328,-0.254384145,0.823787799,0.799364758,-0.741540046,-0.707092753
16,2.006513052,-2.166855454,0.713927788,3.798051407,1.67578934,0.199931888,2.268423514,3.161933665,2.001136931,-1.534306524,2.227751852,3.284123911,2.044326207,1.701306087,5.052498469,-0.746793647,0.122635988,4.136817864,0.125740343,1.461617421,1.950124586,5.385971551,0.480172011,1.382931223,0.496452717,-1.271028802,-2.326932891,1.417419596,-0.221968198,-0.924335522,2.322803295,0.616797378,-2.591216875,4.930871455,1.76345882,-2.361129958,-0.828282817,0.653610542,1.485134578,0.679752538,4.415913713,3.06385557,3.019450753,-0.845490005,-2.55805911,0.042168407,3.028647371,-2.822278819,-1.503748959,1.215553872,3.841536058,2.037962381
17,2.506632915,1.039017746,0.99337918,3.093663214,1.461728306,-2.46832825,2.410462483,0.027602778,2.771846185,-1.492372936,1.441608689,1.950490749,0.029479401,0.562058592,0.950936803,0.048173416,0.144101588,-4.460449294,-1.46597517,-0.6407506,1.965090105,1.685890069,0.221442487,-2.394808893,-1.276388013,1.309549624,2.230114492,3.057594427,2.59631402,1.067368968,0.360504696,4.08987854,-0.540984078,1.228712729,6.788755815,-0.760824528,0.922893941,4.001855916,3.260538937,-0.299640556,4.731860547,-1.899015548,0.347430229,-1.86135286,1.440292032,3.538148087,1.374208571,2.108383597,1.796172328,-0.650773303,0.813858423,3.125079234
18,3.330470223,0.011665348,0.018791552,2.451892513,0.293888665,5.31272533,-0.816787944,6.351230691,-0.888709542,-0.136770101,3.489047662,-1.950393985,0.466261545,1.716106131,4.93075226,4.054499937,-1.129205884,0.097906628,-2.224413977,2.514585699,3.150666723,-2.817634144,-4.052660944,-1.887307998,-2.089323473,1.771437654,-0.905159184,1.308956197,6.383631921,-0.196075084,2.119635051,-1.714885303,-1.408432341,-1.701200609,2.100008812,2.005955013,-4.493408031,-1.001973052,-1.722110274,-0.316434064,4.475790916,0.884769299,1.76341871,-0.257989776,-0.305806506,1.436184996,-0.750116078,3.951224902,-4.568443606,0.123300396,1.643587514,2.10675214
19,3.383705006,1.20751084,-2.036964451,0.836333246,1.286772357,0.956373209,0.25512361,2.651109512,-2.203785362,-1.575285738,-1.808750014,-0.290874039,-2.821411494,0.356275268,2.29781066,0.238422928,2.709156494,1.952342822,1.960274357,-0.069888297,2.728354088,-0.954388598,-2.066819303,1.302038598,2.7689152,1.075169686,0.619455322,3.396210254,0.379109726,-0.10423012,-0.158564219,-0.228982823,-2.463762885,-0.543327867,2.894039112,-3.232779218,-2.962360375,3.516216896,-2.573736466,0.847635016,0.58615229,-0.429983893,-0.533992745,2.594700624,-0.613515376,-1.814080739,-0.265625076,0.328744651,-0.966269282,1.799946002,-0.528708194,3.444620327
20,-0.287683283,0.087355371,0.867700579,-1.37958444,-1.775938658,-1.504163713,0.466771132,1.737617437,-1.297879769,0.177876753,0.897079395,-4.234600342,-0.716932997,3.981880876,1.689138698,1.877351478,-0.000678182,1.167644732,-1.145676449,0.333229368,2.244462725,1.091837613,-0.11266477,-0.962023738,-1.277921713,3.497281196,0.307581648,-0.125267582,0.442881107,-2.024541191,-0.308006758,0.566435838,0.672670397,0.489329578,0.954300178,0.348424704,2.91422129,1.501329684,3.455597125,0.799605201,2.45917809,-3.027751407,-0.420601931,0.985153856,-4.259454279,-1.724577899,-1.491583845,-0.892602951,-1.145662806,-0.756067948,3.157833697,0.987893744
21,4.10283671,0.824305165,-3.222383546,1.740895893,-0.274010171,-4.119360047,0.785903142,1.968220082,2.114459029,-0.407376308,-3.310475897,1.086713423,-2.897739337,0.870325077,-0.187978666,0.139344774,-2.794235037,2.001118513,-3.276534348,-1.249750185,2.899816315,-2.628261122,-3.271122953,0.514751904,-5.429364677,-1.544040983,-0.08512043,-0.092513728,3.992715121,-0.730037279,-4.180697849,-1.882786002,2.943890989,-1.950889454,0.25659305,1.666913641,-1.873140067,-2.959904786,1.914368622,-0.177218426,1.733502559,-3.788570605,2.120899144,-1.781666131,0.030832678,3.732741659,0.150137998,-0.404462196,0.10105832,-1.493727297,-4.219976821,-0.595550401
22,2.267389833,-1.610122221,0.069871001,0.525427918,-2.418499916,-3.760704419,2.42905003,-0.333806522,-5.126080695,-0.44660639,-2.199073527,-4.380591144,1.658780623,1.045660131,5.825175857,-0.329908844,-1.846331961,-1.326639566,1.540636683,-1.722882591,2.946542162,-6.314209733,0.348291797,-0.769670953,-1.934007376,-3.021313755,-2.910302439,3.226716464,-0.301255581,-5.426121829,-2.109358785,1.936086079,-6.058417744,0.813382262,0.277192799,-5.536724235,1.365105859,2.265392911,-1.503977697,-1.97681082,1.371866364,-2.589604649,1.773905062,0.029171517,-3.123580621,-0.791796733,-3.29648956,-2.044493166,-3.491797439,0.111435966,-1.169535504,2.472040746
23,0.361165454,-0.060137162,0.441692576,4.406795228,-1.926541996,-2.479035835,2.298300629,1.977559939,-6.460279706,1.200424677,0.060346772,-1.169182758,-1.179328965,1.689667616,2.287277445,-1.403123995,-3.241956775,-0.64056364,-0.706531865,0.107603279,5.33158079,-5.509365173,-2.151835119,-2.795194076,-3.834339633,-0.025764785,2.485337861,1.173932186,-3.094836672,-3.477648571,-4.561978284,-1.001504262,-4.380079072,4.086756613,0.393883328,-2.954407768,0.50732183,-1.287675615,-1.062665566,0.247930757,0.68627131,-1.714230176,-1.148980365,0.256092908,-2.219612829,2.707987829,-3.73000074,-0.225161941,-2.712935771,-1.481983764,0.528034737,-0.666275043
24,2.488483785,2.262021998,0.135624817,2.31374701,-0.256099344,-2.757178567,2.325424963,-0.815311538,-4.281473123,-3.470064249,-2.665821376,-0.374414481,-1.409998189,0.319757087,1.510428347,0.078879893,-0.647694976,0.05779195,-4.0516056,-2.642693603,0.760770669,-3.82488119,0.352098329,-3.747611686,-4.490113362,-0.668093802,-0.600716275,-0.419195232,-3.302514902,-2.747110364,0.533895892,5.248356037,-2.643276394,-0.939355082,0.030975645,-2.315147842,2.07096251,-0.952287975,-2.145307182,0.733332225,-0.351810612,-2.100446975,1.819808848,2.171650576,-1.517077943,-2.607982996,-0.255095754,-1.726651791,1.079524745,1.427470377,-0.9905534,1.153660594
25,0.018111987,-1.091462095,-1.702926296,0.536456355,-0.378684533,-5.728676653,-1.308909277,3.20253872,-1.600233279,-2.813648562,-0.376511252,-4.4538851,-4.35238865,1.996118067,-0.285962133,-3.808327221,1.750479431,-2.926391255,-1.881056191,-1.925159204,0.681771271,-2.72481073,-3.221773674,-1.996760686,-2.499770439,-2.509491953,-0.598368075,1.556455381,-3.382014274,-3.967689761,-4.871611007,-0.693742002,0.235497644,-0.198317513,0.969807126,0.641334199,-2.387653428,-0.546958589,0.015581233,-1.608946996,-1.663805431,-3.405477417,-3.907062925,0.528511076,-1.583681777,-1.633282657,-3.619182754,2.295271764,-4.19380742,-2.035058718,-1.589072378,1.43792007
26,1.102185312,1.450543688,-1.258176914,-0.421182793,-3.016406748,2.337003122,-1.83320977,-0.224118995,-2.63656514,-0.185950012,0.860431633,-3.15176913,-1.664949746,-1.093272422,-0.747372682,-0.050601101,-1.959810589,-0.760279535,-1.146623257,-0.065905073,1.449936815,-6.842315244,-3.970171168,0.71248744,-3.501504519,0.445108291,-3.526466718,-0.623583675,0.541466854,-0.197876585,-2.423639208,-3.934156907,-2.124569224,-0.667018321,1.179061545,0.748553831,-1.462187971,-0.991174349,0.275736512,-0.42752015,2.313709471,-6.345035463,-2.146799488,0.453840022,-3.124028569,-2.295130448,-4.63716157,-3.642576628,-3.162812341,-0.701957081,1.389605329,-3.991570994
27,2.738278773,-1.255078301,-0.051835053,-1.137128417,-1.05331015,-0.593262905,2.342256036,2.988493901,-2.416016901,1.775147776,-3.062235805,2.126132295,-1.562391696,-0.07634846,0.88587837,-2.823205975,-0.173752957,-0.979437535,-3.353465732,-2.626249556,-4.621703323,-3.521008056,-2.527621271,-2.333568114,-0.643746626,1.199743866,-5.004360713,0.75736314,0.825221656,0.270392964,-0.302262316,1.096200598,0.377576538,1.858310986,-0.068658862,-1.30101641,-2.675329599,-0.668330259,-2.993628772,-1.979372116,0.33715835,-0.360441009,-3.424219584,1.118119182,-2.919867843,-1.500390851,-0.795357839,0.203009868,-1.771697445,0.396245619,2.249196468,-4.103870094
28,-0.105784806,-0.289134061,2.362907533,-1.528962436,1.21212885,2.8813912,1.794864294,0.48045741,3.118881559,9.543970288,-3.830188943,-1.680137287,1.219214862,-1.842622472,2.851733338,-0.611356652,-1.134658426,0.21844218,-0.693211972,0.776483029,2.119569658,0.71652541,2.467311001,-3.672266184,-1.510533655,-2.322770746,-0.8398893,2.37422607,-2.262409279,6.380044943,0.112952767,-3.574418098,-0.273550762,-2.418543651,-1.164010309,0.163434011,-0.02856922,-0.709668639,-1.908089458,0.789307936,-0.900504722,0.438941047,-2.048454733,1.272701021,3.666403988,-1.819553335,0.449414832,0.293703804,0.298922487,-0.753329376,0.481845711,0.288937987
29,-1.201665463,0.010983747,5.645061503,-3.528890678,-0.95345104,4.781545265,-1.003485687,0.327957109,3.359476339,17.01126285,-1.746123607,4.188181974,3.306210551,2.076567609,1.275399092,-0.089953269,1.596164148,1.529581962,1.614068882,-0.19873473,0.741807419,4.400354844,3.07614536,3.561493422,-0.312413374,-3.02608036,3.934790737,-1.272663905,6.200079096,11.46044402,5.888082104,-0.181459856,2.166022259,1.117584264,0.514223261,3.63238852,10.3126133,-1.313797028,-0.254859912,3.52705892,-0.040875673,2.337426262,1.537230343,0.923019581,3.045841265,1.532889868,8.275496335,3.690277955,3.070511612,0.335811523,-2.494459234,2.441009037
30,3.461430372,2.236653341,11.9291746,4.119477106,-0.578805019,10.5473206,2.03833491,-1.224163189,15.9759673,36.31264492,-2.952178208,10.04074277,12.47775521,-2.659872073,1.19914722,0.306593302,10.22113911,3.509868171,11.870025,-2.415562322,-1.786673721,19.30391328,11.75307724,12.77644199,4.880971844,-0.749471805,7.589167338,-2.64471526,16.88942892,29.48697095,12.10811569,-0.584359269,12.61128508,1.637165084,-3.312048438,10.7587674,25.74335311,0.346788103,0.526545599,-3.508123698,0.243550923,18.0745989,8.769871362,-1.969743134,9.891912199,0.503334366,22.58526203,12.4044093,13.73203672,0.886480841,3.332439254,0.482622268
31,0.165666505,12.79428894,26.26643241,-2.80103865,8.35169957,29.95801026,-2.368209384,-0.146086529,31.34608355,77.10528063,-2.924173492,20.21400369,28.79709223,1.42445001,0.59151457,9.966261315,22.36740082,9.285365855,30.33853688,3.044147421,-1.341511278,52.30123411,29.14038831,28.70637197,17.00782143,0.715035758,17.88126298,1.380310614,42.15812221,60.7988669,31.07265917,5.237633904,23.93270061,0.251486297,-1.808640567,20.62700304,51.63084257,0.074810295,9.946679635,4.494690616,-2.474029974,40.93123368,12.60232111,2.501741958,27.82120331,3.959013914,53.89463125,28.50482052,26.46971468,3.682891815,9.218282,6.50140692
32,-0.813492372,23.98137125,47.82353583,-2.212238911,17.70502603,59.31277215,-1.662708271,2.233954864,69.82093401,151.432414,-2.936809655,44.41936466,66.76992555,-2.865198015,-2.840205479,24.13662075,47.53260014,20.8179561,60.8317048,8.387037792,-0.114948514,117.0186384,60.55771607,68.5290631,32.18892291,8.577087769,41.16073542,-0.702001327,84.11867732,123.7779014,59.51700928,7.878789685,53.1583675,2.91068415,-0.471860385,51.360164,104.7121845,0.295181735,24.32871007,10.1603204,-3.963715742,89.06253134,33.22846471,0.796458953,56.80313507,14.83857184,106.5868716,49.74242147,59.50197072,16.86298752,20.46517895,10.7598065
33,-0.426438321,52.92193935,103.4615439,-1.561108177,36.81838139,124.9227777,-1.658309732,-0.684453491,142.511291,296.48998,-6.55289629,92.30185464,134.0579853,-1.711634114,0.868177071,54.21395217,95.77877596,45.23540828,128.5093088,12.362847,0.622398837,237.1247494,120.1320244,141.745073,70.64570066,11.27365281,80.83648715,-0.470262721,178.9594098,241.6808645,117.6125818,21.54213349,105.5958913,3.202869456,-1.795384439,101.7290864,208.4652243,1.738533915,51.51734242,29.44581797,-1.569013536,177.1311822,66.22559096,-0.904110608,117.5480003,29.29482618,219.6358054,105.3271516,123.3545269,27.97824466,34.68250552,23.49363933
34,0.231876789,112.1559874,198.4005671,-3.467175571,74.39332598,240.8577346,1.684859064,-2.006282444,279.6515542,543.4350861,-3.468964579,183.3531448,268.853226,4.686227206,-0.772962352,99.57312341,191.6295529,86.92452345,250.4305294,29.17844099,-2.093538696,459.0162129,238.3620915,275.9578569,138.1318246,26.85686173,164.9149154,-3.367402606,349.0958602,471.2607435,234.5952357,46.00577522,205.4890621,-1.949075656,6.578891005,201.2335755,396.9390828,-0.816627977,102.7496412,56.50935845,-2.317771257,345.8479573,128.4029874,0.572108523,223.4961199,54.30580105,423.2059103,201.1109267,240.8681653,63.16092826,69.73688641,46.93874828
35,-2.075210719,212.173064,378.5830654,-1.740979806,152.1238576,453.6408458,5.132095076,-1.844168172,530.4641465,929.3138523,-4.683071567,354.4574442,500.1734432,5.987251929,-1.027417381,205.1743271,366.2588641,169.0160758,468.2587559,60.62261653,-1.16895311,831.8025863,453.7547438,526.6841515,269.7662024,56.07863673,312.0831696,-2.843534679,640.8151501,854.3229736,443.6213523,91.91160648,396.9568909,2.69222169,18.68391903,387.3165102,715.5780035,-0.678535314,203.5541196,116.5772601,1.273177936,644.0938005,257.8147652,0.109275956,424.1677268,113.0869307,760.1638359,372.6214981,450.4044062,121.9002586,132.2228351,95.92014113
36,-3.211407087,405.4494839,684.645821,-3.63867107,289.9010541,815.0267481,8.159942684,1.504459051,938.4597998,1429.895876,-7.909381471,642.5908314,879.5459715,17.33970813,-2.156477727,393.6710761,672.7109428,334.8133776,827.0423873,114.4184767,-0.202299235,1398.572391,821.4495851,939.0395157,506.7325743,114.2250802,577.5243622,1.216030642,1116.957746,1438.216228,809.798651,181.5581041,711.884133,0.39833756,36.45443401,714.338653,1199.661684,-0.032066707,383.2753682,223.1049217,5.916445496,1110.839219,482.5560594,0.805166737,752.1571319,227.574456,1255.633146,646.1739595,787.3644927,234.965673,262.1053924,184.9410236
