,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,11,3198.56465807184,3296.372756484,3317.23243439153,3173.52463943222,3233.4264860953,3188.34849075114,3179.63352241682,2196.83759089289,2228.40479535966,2166.08402454862,2139.78201164393,2207.71126577745,3412.29835242867,3368.107051603,3414.21687691451,3294.56931414701,3261.43787206455,3171.44998438774,3154.13415252487,2193.07457566028,2136.58145735966,2175.74774868765,2176.71751736879,2166.72051923604,3391.54178421714,3584.9052052188,3285.78031207362,3248.96990626429,3215.11987267485,3152.09052812349,3102.59298732596,2148.61206212711,2156.6915131171,2149.8730790491,2139.42772477378,2157.79639948044,3343.80566000372,3365.32284547511,3350.56105544241,3303.0230875405,3351.78102395461,3375.56100301533,3242.74594113084,2155.08622709163,2142.2009357919,2158.00457355863,2134.68394575026,2152.08382911888,3225.77437837145,3239.6704867621,3256.42385767663,3260.34398081097,3191.67414495094,3290.54510397357,3108.80595734965,2111.34230506545,2182.81638258671,2144.15049092086,2167.42909297636,2155.24235765027,3332.85990606627,3463.40117925167,3251.21168697718,3260.06177299371,3196.41792397446,3170.54227699282,2901.68252298263,2166.85563691825,2249.22342485741,2209.60877738685,2130.87890476477,2206.4392537457,3375.60205142511,3242.64185409174,3287.78191072212,3234.36424679024,3290.19081710341,3147.89919228165,2976.26210817266,2193.87721867302,2159.82902877206,2137.28001333331,2126.03103870216,2192.14683273201,3181.09269565032,3216.17271551865,3199.43033971388,3183.15733292814,3215.16189842772,3159.48144090651,2874.69197187098,2239.80990054945,2176.72851247855,2204.6047807656,2164.2915773214,2260.94079116448
,12,3203.34004652526,3302.02288483329,3319.25564564716,3178.72736670472,3236.1682738455,3191.83085221687,3181.38549605426,2195.42084008592,2230.48987118083,2169.33701431321,2140.5019672448,2208.94165117295,3411.23513082486,3371.70355037431,3418.20969671169,3295.00727052927,3262.17904320903,3170.68896267211,3158.84649430979,2196.68185723575,2139.32402427263,2172.277351531,2179.11582236794,2167.24134601363,3395.13926456596,3585.1040092951,3285.90600569415,3251.42044852945,3222.09501947698,3149.96439870222,3102.52049150046,2144.1298654507,2152.06320508214,2151.20851839543,2138.63548594126,2160.80920563981,3342.57627766916,3366.4603480844,3353.19975464212,3303.85833548811,3353.7211672749,3375.69673062613,3247.31316345124,2153.66849139765,2139.18792922275,2157.16127189694,2138.21816036639,2150.10265448918,3226.410478671,3240.5157410315,3259.08257540438,3260.05234426074,3195.17751989779,3299.33372483503,3111.36056134756,2115.76321014285,2184.54716323669,2145.41189548077,2172.70469487436,2155.07562136585,3339.53283073673,3461.1089577234,3254.07857787899,3258.27993224662,3199.86925624948,3170.96017542862,2900.35899147483,2164.34401189957,2255.5939103287,2210.13058925686,2128.19012977865,2205.18865302891,3378.32382932696,3245.62382561478,3295.53870093052,3239.43186734875,3287.61635641084,3150.94418532707,2981.44476426633,2193.62741519157,2162.54056923673,2136.02940012066,2126.10447924756,2189.59318652254,3185.75299877723,3218.88444684595,3199.46194844309,3181.52061376088,3216.98693489369,3159.54505040964,2883.30337412804,2239.75826171455,2174.85240670288,2198.61039983672,2157.6927022982,2256.66776624296
,13,3207.03040391819,3305.36895529249,3322.76883866111,3176.61011156763,3241.0265502996,3194.38431733976,3181.38492123426,2197.33799055502,2228.51987750852,2164.64586419156,2143.75417829782,2206.68945357676,3416.07236277105,3375.07062111988,3418.56336597191,3297.88397323704,3267.15141976921,3171.49103279752,3162.74503382009,2194.63783593288,2138.09267411271,2177.28095566022,2179.61582830244,2169.10743539781,3393.47032646966,3592.66139998174,3291.5869517076,3243.14225375387,3223.26236229415,3153.8519447076,3107.9722836938,2147.17292442695,2156.63946959755,2155.56561387732,2138.08265634604,2157.12887414991,3347.0692529173,3369.14889933703,3358.6725144186,3306.81811075932,3352.25039297363,3377.71873222247,3248.67768068036,2158.54699897363,2141.36628479297,2153.01157204714,2134.99718421063,2150.78078644402,3231.16369250597,3241.88123683188,3261.35479790189,3262.8459791216,3196.94935427969,3300.66720202184,3118.8659941117,2115.48159738774,2186.81957988371,2140.94993663659,2170.76476494283,2158.65108601273,3345.81825376198,3467.52947646421,3257.07037013072,3265.8684126277,3201.06665638246,3173.8058699064,2902.89149638507,2164.22853869209,2255.34330295178,2218.18862803897,2133.86028986109,2206.64742782389,3382.02417287009,3244.65444785001,3300.41700219078,3241.58901124794,3286.8021242743,3153.26847088282,2981.54831261117,2198.74609761206,2164.94810754217,2136.57143959299,2126.85469459133,2186.31918022159,3186.04464875203,3223.75176684651,3207.29062151592,3184.02203722709,3217.90310145965,3163.9329943461,2879.95618608997,2238.83011410164,2174.95610078467,2204.72988068113,2162.47713987465,2254.47762130973
,14,3205.81043540598,3302.97104402096,3320.67317074018,3177.89214136606,3244.54938346782,3194.82265571566,3186.83727399809,2196.47328625606,2230.91681143696,2166.68851124984,2143.60806550586,2202.7382997993,3411.6418222079,3375.22675167852,3421.83697665216,3298.92679831417,3265.18085176382,3172.22159675736,3162.99523365116,2196.00391723705,2141.93974085107,2173.49595020808,2181.16907080837,2166.397263009,3396.54578083839,3589.11657659399,3293.03610717443,3246.17568236973,3227.50476431245,3154.95780841404,3110.39023049868,2144.49378268125,2151.00997339864,2153.29280252132,2134.91313270488,2156.89968719529,3346.64190965115,3371.42171069303,3356.05543395911,3303.22124385202,3356.18053387465,3384.12985855768,3255.99651441048,2154.03338424783,2136.78963143785,2155.52358812444,2135.67472730783,2151.27019099638,3235.00074147766,3243.89285324706,3266.44186868581,3264.56536995284,3201.26481269398,3301.30369670926,3117.2396952098,2115.90894065388,2185.88084184568,2143.3888963179,2166.88666756136,2155.08622709163,3345.53702328781,3462.29629288833,3250.65924379551,3263.66963501077,3197.67894089645,3177.15253698263,2905.16430774107,2166.14706317793,2254.84290328965,2215.18623006622,2133.75620282199,2202.56115636423,3384.42208414162,3248.31337604353,3301.28268383283,3242.39165426068,3287.40661097552,3148.78588680013,2987.86536967396,2191.85460714808,2161.65348398548,2142.15891003903,2131.61948649129,2187.69527929243,3188.04624740053,3228.82881986375,3207.83304693092,3187.25362215447,3217.02740205093,3163.47462043684,2886.7636250482,2239.54870560863,2174.48673176566,2201.05995737785,2158.87025520068,2255.98981540587
,15,3208.48957715169,3306.60993668113,3323.18518681748,3178.36151038507,3247.3746380055,3197.80404081198,3192.47678796368,2197.77632893092,2230.29131185931,2170.05619120252,2143.74318318806,2208.95224716609,3419.12680426334,3375.72715134064,3424.6412183134,3301.77208838519,3269.33016185279,3173.98301334148,3163.81888954033,2199.683858307,2141.47037183206,2178.06258579652,2181.72151399004,2169.05539187826,3395.79518134521,3593.37999148873,3296.29970008801,3244.43527866205,3226.56700361751,3162.06749072289,3111.17283797807,2147.61126280286,2150.17532239971,2154.9291191899,2134.56984094449,2158.10866059773,3352.54261855756,3371.72395404364,3359.39110592559,3311.4367898673,3357.53562006905,3384.84942740776,3251.58698672378,2158.66208112249,2142.55522266206,2152.4171031126,2133.47497234782,2150.54060437963,3234.57339821152,3246.56197722609,3263.07516607622,3265.14982112071,3204.18413650407,3305.38996816892,3118.61579428064,2117.46218315981,2185.63064201462,2141.85666668842,2169.86805265767,2158.71412464204,3346.73597892358,3464.30888664659,3258.21728224694,3265.6292079064,3205.44515342606,3176.61011156763,2912.2840078166,2163.7491519064,2254.5196470626,2213.06954926886,2136.12308345041,2203.29074298098,3388.10202521157,3245.16486527881,3303.84674342967,3240.57819415702,3292.1293771226,3155.10294386292,2994.30850399537,2195.96189148417,2160.10024147956,2138.21777402825,2129.10649307089,2191.70849435611,3187.86910396545,3230.33001885012,3213.26438681832,3188.06726027697,3224.79459192363,3163.25545124889,2886.78463792464,2236.68240266117,2175.48753108991,2200.67463986458,2163.80119542595,2260.82668635872
,16,3208.18733380108,3310.33190350396,3328.87772164571,3183.19838133792,3247.17648169398,3200.59826470654,3186.74320472567,2197.02572943774,2230.40639400817,2164.37465148406,2142.5762355385,2206.73147932963,3418.61540949146,3376.69692002179,3428.01891603274,3303.74265639058,3272.83295948767,3178.73681013167,3168.62472985007,2196.33719123077,2139.34367326803,2171.02595988366,2179.63684117888,2170.01416544964,3397.56759303908,3595.34054172745,3292.73386382382,3238.52455198897,3230.84043627892,3159.00205412083,3116.01972669759,2148.96634899727,2150.36346094455,2150.08223047038,2141.96075372751,2164.13446941967,3355.62809069297,3373.85065260767,3360.6741130671,3306.11955478568,3358.70354506171,3383.73354593465,3253.8177723269,2154.0434020145,2139.05242502718,2153.07363333336,2136.65451375565,2148.47596710181,3242.24554146871,3246.49893859678,3262.90804040782,3265.06576961496,3203.17331941315,3307.4335925703,3122.5669480581,2117.95158771217,2186.68446220151,2146.5794328355,2168.50294869659,2154.87707567035,3345.18175907456,3471.15737401462,3258.93587375393,3270.99750916448,3201.734181713,3177.74602857409,2908.82323593459,2163.54097782821,2255.73961557481,2214.08134370287,2135.97697065844,2203.07255113611,3385.38085771299,3248.37543732975,3304.48323811709,3249.21008832868,3293.39039404459,3158.38754965293,2992.46303590551,2194.78394872485,2162.2899786729,2137.45715676838,2131.12910459583,2190.9999206158,3190.736384256,3229.07901969481,3217.56982746593,3187.50382198553,3225.20092231334,3169.62552917432,2887.74438883911,2237.62016335611,2178.42786777644,2204.31255518166,2158.5259860972,2257.87633190551
,17,3210.25197107889,3313.2712628474,3329.73240817799,3188.80686466039,3252.62883445781,3199.46137035699,3194.07205622247,2200.42444003352,2232.48104905265,2164.61385620536,2138.89629446854,2205.66764137607,3420.82615956124,3380.09563061757,3433.89861206272,3309.20600426418,3273.69766378662,3176.92237268492,3173.25342672472,2197.72428541138,2134.97617133419,2175.25834413528,2180.94990162041,2171.26516460495,3400.35082182388,3597.98865283004,3297.00827382832,3244.40424801894,3230.48614940877,3159.08610562657,3115.09198376933,2147.79842400461,2151.05102180843,2153.84524570299,2140.73076744864,2162.11185789473,3353.57444852493,3373.87166548411,3362.33144261212,3313.47943692559,3359.95454421702,3383.70251529154,3259.01992525967,2153.06361556669,2141.05402367568,2155.9098829808,2134.8400763089,2150.05022248417,3242.7569362406,3247.88603277738,3265.31596944602,3269.88260503446,3204.08004946498,3309.91457800449,3129.99988659399,2115.73179721881,2187.31997954584,2141.61648462403,2167.08482387287,2157.07683063037,3350.57205055217,3470.76203873468,3260.56217265583,3266.94226834793,3204.75759256218,3178.87192781387,2914.30661934154,2162.81041386837,2252.29887922615,2216.68742905259,2132.34907310804,2199.89203238519,3384.84942740776,3254.73452014541,3305.64016799999,3245.49813927253,3293.9638501027,3158.41858029604,2997.44601965033,2192.24090200444,2165.83382471756,2137.57223891724,2130.51460012794,2189.62382154495,3192.8100619574,3233.24934266022,3225.74334772834,3191.69515782738,3223.20934143151,3170.06289020713,2889.26562335883,2243.11454187281,2173.75714514891,2201.87359550035,2165.29237664565,2258.48081860673
,18,3210.35605811798,3312.77086318527,3327.50162257486,3184.11610649951,3259.93667307818,3199.18013988282,3194.63451717082,2200.11120157315,2228.41481312634,2163.23775713451,2142.4401405132,2208.43083462752,3423.67242697535,3380.23074829977,3434.31593756218,3311.24865132246,3272.37360823533,3180.79045229972,3172.91917538791,2195.85780444508,2137.02981350224,2175.73773092097,2182.98350825512,2167.61625417811,3399.54817881115,3599.00948768764,3295.0166929465,3243.38243581826,3232.48774805727,3157.64696792642,3116.09278309358,2146.37028141422,2150.79080421069,2151.38527314524,2140.55362401356,2159.66288044674,3353.93875316176,3373.39227869842,3365.35485346131,3313.14616293187,3361.10145633324,3390.04058523076,3262.42865362213,2157.49415612983,2141.88769733153,2155.12727550141,2133.85027209441,2154.50177592376,3244.61242209713,3251.12763547144,3270.10177422241,3269.73649224249,3208.16632092464,3311.07150788738,3130.91761175559,2114.21960312267,2186.59039292909,2142.96155305176,2169.55579154039,2156.5554180918,3349.33106916353,3470.52185667029,3260.41703720695,3268.37041093832,3204.70554904264,3180.41515255312,2918.5600164696,2161.24715359577,2256.45820708179,2211.99569354862,2135.13230189284,2209.96306425701,3393.74153917716,3252.14944767212,3310.03967792002,3249.56437519884,3294.02688873201,3157.15658603097,2995.43440323515,2197.58819038608,2161.60144046593,2138.55202536506,2124.74900890374,2187.32999731251,3195.63531649507,3234.40627254311,3225.93050893009,3194.44735596907,3226.17069099448,3169.58350342144,2892.87348537589,2241.9676297566,2178.49994682933,2205.66764137607,2159.43271614903,2255.15516440693
,19,3212.5353806498,3315.52366038335,3333.12072589987,3187.8486670768,3266.69265875036,3202.21414708205,3192.80062107323,2198.31915154325,2227.42541136816,2165.86524669415,2139.55321126867,2206.04333971562,3426.49732327729,3383.68211378652,3435.15023188882,3313.24083084821,3275.3355495934,3183.67834335789,3174.86930415951,2199.07976894054,2137.63468643618,2170.65105233525,2179.62623988897,2169.63925771843,3402.98953001973,3605.78654750452,3294.80911418195,3241.88182258249,3232.94768344598,3160.53485480297,3121.33752574962,2146.75696415153,2153.57442210824,2154.14787826996,2137.94792495315,2156.52477709452,3356.57745297176,3374.63386982362,3366.76259148962,3315.04427351105,3360.40350752498,3385.82982561504,3262.28313026693,2157.98395059167,2139.1989243345,2155.05460848562,2133.0690273659,2149.53017567073,3245.33257732132,3250.23151044553,3270.25849565883,3270.21646989837,3205.18551494857,3311.16617542887,3132.60653795022,2116.88910958606,2183.84860713683,2142.89987894959,2166.39765443867,2158.22413269945,3353.70015439466,3472.26386509762,3264.93124184799,3269.39281386037,3206.43651432991,3186.07625506268,2922.80392392988,2165.8762418059,2253.64435484749,2214.77932250481,2130.95234618609,2201.57174993475,3398.53797577583,3253.45307818832,3314.64796081641,3254.59999051176,3295.42459610414,3161.59869294875,3000.31384204443,2192.33439004975,2160.26775747007,2136.64488204285,2126.79301757893,2192.12621593395,3197.7105493092,3238.59721619901,3230.75794585699,3196.97094479215,3230.0383768769,3173.73338694781,2897.7729411912,2237.79771112159,2177.9689100445,2202.23829804263,2161.3206005041,2260.31569998583
,20,3220.13486440586,3320.99642696723,3335.39293502001,3188.71377273106,3279.86958540053,3203.45454988732,3196.21976766294,2196.94265527508,2229.22845124884,2165.96991974285,2144.65089058298,2207.57614809524,3424.62020543696,3387.24733867929,3435.54592384106,3316.14856090462,3279.83855475742,3183.20937644768,3179.19518404092,2196.0559607566,2138.89629446854,2174.05938849952,2175.22731349217,2167.7523492034,3408.36821152765,3609.54988857847,3299.91660252866,3242.63183632507,3237.86704442511,3164.12113289094,3122.34777887014,2147.89249327703,2154.74195798814,2154.64788871572,2142.28400995456,2156.46232616247,3360.70514371021,3372.58963568569,3371.47375421258,3314.79347471021,3362.49856828052,3390.46792849691,3265.07676472472,2157.40008685741,2140.69973680552,2152.18791615797,2134.69494086002,2152.24997744419,3248.53254523148,3256.48591896285,3274.69846311087,3273.24930764404,3205.14291007545,3317.52465997546,3133.6277841444,2112.79146053227,2189.07137836328,2143.77519117426,2171.24415172852,2155.2003318974,3353.14710525878,3474.74422315524,3267.42263247671,3273.10417219517,3205.50819205537,3182.64593815625,2922.82440870743,2164.30159508807,2256.24001523693,2214.03931795,2131.2752173878,2201.44625223421,3401.84200304358,3260.63522905182,3315.94038682643,3255.84038385184,3297.64379117266,3164.63155031974,2999.86494379829,2192.07377633603,2160.09022371288,2134.23558960768,2127.80345039603,2189.1334396495,3205.69535325712,3243.19429727341,3231.87324358937,3194.8116606059,3226.98335177389,3175.73441215891,2901.07705893832,2240.46643077022,2175.591618129,2202.24889524694,2160.71572329054,2252.41396137501
,21,3225.00276600182,3320.92337057125,3336.66494705176,3188.4315649138,3310.85233869943,3207.37467302167,3199.53442675298,2198.58898971033,2230.43742465128,2168.86725333342,2144.08745229154,2204.6047807656,3433.64841223165,3387.91388666673,3444.19883088916,3320.24582747404,3282.85097049685,3183.8138631489,3177.20458050218,2194.06535721786,2139.69893748127,2175.77975667385,2179.03235447766,2165.96991974285,3412.67365217526,3611.48844859766,3306.69301084379,3241.11964222893,3245.46710862942,3166.77926176021,3117.82316903458,2144.8170389083,2157.2019305459,2152.76137221608,2141.75257964932,2160.18331564221,3366.76198317526,3378.07301909263,3377.62466295005,3317.84791620251,3366.76198317526,3387.97692529604,3265.83738198459,2157.54619964938,2145.50557711526,2151.6034649901,2132.14089902985,2149.31061810075,3253.64062889183,3260.12481162302,3279.76549836144,3274.53231478556,3208.93793329427,3315.45000493098,3137.83915551959,2114.35569814796,2189.69687794093,2143.96235237601,2165.51056849051,2155.41950108535,3351.13451150052,3476.2864705514,3273.93784585101,3272.98909004631,3213.64970433158,3185.16894934331,2922.03178346137,2164.65588195823,2255.95780741967,2212.22488050325,2132.48419079024,2199.90302749496,3411.12040966934,3263.4915142326,3320.26684035048,3258.01912593542,3305.99445487014,3162.57790815169,3002.35594699916,2191.44827675837,2161.79959677745,2136.66453152232,2128.8352803634,2191.26013821353,3214.04601695461,3248.50053724528,3238.7537389436,3195.13491683294,3231.72713079741,3176.98541131423,2898.36688654951,2240.93579978923,2173.40285827875,2206.34518447328,2161.43431479753,2258.42877508718
,22,3232.35321440403,3324.39573822243,3344.97418937395,3191.3094395841,3369.21254672336,3210.60683804883,3200.76499135339,2196.91104423179,2231.72083502521,2166.40767220716,2141.36667169999,2203.21808466747,3436.98568254364,3393.21072196499,3448.99527660457,3323.84329494094,3280.26649070961,3186.43054199685,3180.18654020187,2197.0681521619,2138.25016835837,2172.37044347715,2178.41726626809,2169.97350911563,3418.9192479233,3619.03712317831,3314.48083511781,3242.26714016538,3245.76993843315,3165.24760403489,3124.75627249645,2145.35985195181,2150.23874953907,2152.58461771491,2141.50276674987,2160.6110492925,3374.86305681966,3381.85765824345,3383.67209601803,3328.8262795861,3368.33684715642,3396.72353800124,3265.73388500575,2156.0143595735,2141.87806656428,2153.58541721999,2137.95794272163,2148.7265551697,3261.03213088558,3265.98408488202,3288.29389963046,3279.60996037022,3214.26576690345,3313.30289214565,3139.27886043183,2112.50059398286,2184.72430670377,2144.68230873219,2167.03317189783,2155.49294694072,3358.23478281623,3486.43118875556,3292.74545387436,3277.51429207064,3213.75534938243,3189.40190986336,2922.30352417734,2166.83501555051,2255.68700227485,2212.80973148664,2133.14208377508,2202.53052367936,3431.2200902777,3269.64301373664,3326.75162416676,3263.65922958641,3312.97963586019,3166.06026496113,3007.49658204706,2197.84978243943,2167.93990211349,2137.71776061385,2130.43093355332,2191.19847283806,3234.824182518,3255.13142091302,3250.85701013621,3202.63147265692,3234.35481341418,3176.94395957885,2900.11880936704,2239.47703118956,2178.17806150357,2208.83756411505,2162.95691746834,2261.62973800788
,23,3247.70947614587,3326.85571122466,3350.91692510698,3196.54360144879,3479.62374856733,3214.54699742843,3203.83042850932,2196.3175525331,2234.34793372604,2166.9711106004,2140.92931058815,2204.66724039613,3455.93783449941,3410.26633931177,3463.76708707295,3336.96779333333,3283.56111486158,3189.73616126057,3179.17474558504,2200.16364262329,2137.67671219665,2176.23852379085,2175.69609827784,2166.38665932692,3432.0747769644,3634.63258968468,3332.36010850258,3251.43046629793,3257.72748896513,3168.34407183954,3122.72364283758,2147.43450737115,2154.06480409229,2150.4679365351,2138.11407330849,2159.28797084523,3395.18129032642,3393.01256561767,3394.10743441216,3330.69178354637,3369.85905929427,3398.25674525084,3266.41142822537,2156.69190279312,2139.95954173179,2148.26818117763,2130.28482073495,2147.79881207381,3274.10556309229,3279.83914736625,3308.04869474399,3288.72124297381,3218.20592628306,3321.41337524417,3141.07228532618,2113.81365466164,2184.44307617878,2144.20292185989,2166.51175926506,2154.45012167518,3357.38009612952,3494.28145420932,3327.08489822069,3279.84916513474,3215.36063569794,3191.96694726676,2925.90039173453,2165.25074211523,2252.97682939635,2214.24789210355,2131.98417633989,2203.28112330817,3460.26428880517,3282.20505107906,3337.58327525552,3273.41702476092,3333.11070813139,3171.86690564428,3010.71814978984,2191.91804181815,2164.60422954432,2134.44512668538,2131.27560247155,2192.14722881418,3277.23306154566,3261.82475627486,3259.60398803715,3205.98815810633,3236.5435736599,3176.80884187223,2905.70628082263,2239.48704895804,2175.87324174493,2206.62779098909,2162.49854347627,2256.28147131681
,24,3279.12900367402,3336.46679074024,3371.42171069303,3198.97196580463,3696.42127347677,3226.58703915086,3208.82285114541,2199.58978903458,2230.23926833976,2168.00254903447,2144.16050868753,2207.18985323888,3480.46778862657,3427.83175483099,3490.27762555756,3355.78422125162,3290.76329581843,3194.07205622247,3179.18516627424,2193.19967557581,2139.45875541689,2171.70350298086,2179.26154143229,2167.62724928787,3457.18820922798,3660.94494098541,3359.85045717793,3255.13083276844,3277.40961284278,3171.16777657048,3126.4350276729,2146.09906870672,2152.09384688555,2155.95093139058,2137.1448956511,2158.72414240871,3422.24330704186,3409.44206724788,3419.86640864677,3341.12651825801,3373.59043500994,3405.82418746415,3270.88340435871,2159.3706548628,2138.83325583923,2149.95713055484,2129.20056234332,2150.43651734053,3297.22744301628,3303.23223896178,3347.51760905987,3311.20760291268,3225.02377887826,3320.75624490284,3142.49986038045,2113.43797298637,2187.17386675387,2141.66852814358,2170.97391636411,2154.21052768291,3361.78901719712,3517.02799460483,3387.42448211437,3285.8533684696,3218.22635768669,3192.33067517171,2928.24475348506,2164.59382067201,2251.37113629788,2212.5481367303,2132.10889104365,2204.31255518166,3530.36164204714,3305.49405520802,3364.08284142956,3287.12538050135,3362.72775523515,3180.11290920251,3010.15416751497,2196.77552960667,2162.2899786729,2137.19693917065,2128.16873237595,2190.0821954542,3361.37266904074,3280.08875458848,3287.33355457954,3219.63446474374,3245.53014725873,3186.98338679006,2904.76799511804,2237.98544533603,2176.6444609728,2204.56275501273,2162.45612699821,2257.63614984112
,25,3340.64713147232,3352.09426241499,3400.51794749229,3209.07305097647,4103.52742925884,3250.27294893915,3211.53400087731,2195.09718718522,2232.71023600728,2167.3460188137,2143.46195271389,2205.00109338863,3537.34622444046,3474.13973645402,3536.38745086908,3390.82319271015,3295.29890076376,3204.8196538484,3182.78203318154,2197.98450300911,2136.58145735966,2171.02595988366,2178.36482914713,2166.77256275559,3515.60986978111,3709.80696443862,3422.50450198269,3270.1748306184,3316.99322967023,3176.26584246415,3127.26870132874,2142.50317914251,2153.44893307996,2152.36505959305,2141.21015423432,2166.68851124984,3490.0274257265,3444.22986153227,3462.85973117976,3364.10385430599,3377.35345024255,3415.21767623876,3272.47867261751,2163.46792143223,2141.46035406539,2150.28038678189,2131.67153001083,2150.23836102902,3341.83606934142,3351.97918026613,3421.63882034064,3347.71576537139,3240.23392505354,3326.00042358848,3146.59614960679,2117.32608813451,2183.44188216437,2140.78281096818,2166.48033717165,2154.60586296285,3360.49696963202,3560.77093928793,3511.21035986108,3298.58252921069,3225.89947828698,3200.42112127146,2930.13224732779,2163.46792143223,2254.20640860223,2215.47747830706,2137.09187478846,2209.12939060117,3662.08085799187,3353.12609238235,3409.94246691001,3309.51826538146,3434.61818091279,3193.80084351497,3010.1121417621,2196.74449896356,2162.65428330973,2135.9249271389,2130.34747445953,2188.86320428509,3522.14609603185,3312.11433296451,3332.26543713172,3242.71491048773,3262.80395336872,3196.28182894916,2906.33125539064,2238.16258877111,2176.81158664121,2206.54334078479,2158.29679914257,2259.96100471667
,26,3461.78587545953,3381.80500368213,3467.10213319807,3232.18550470666,4856.24384757998,3297.23746078295,3214.65050365583,2198.00551588555,2234.84792968107,2166.8035933987,2141.64849261023,2206.67943581009,3647.5482549138,3559.55097077572,3626.29226438323,3466.57070289283,3315.1377438137,3217.72595802457,3184.3242805777,2198.37079786547,2135.98698842512,2173.7261145058,2181.84661390557,2167.09581898264,3620.9439986585,3818.71694734686,3538.80539767396,3298.62455496356,3388.08101233514,3187.63991701083,3128.60277464671,2145.48456423883,2149.48776153583,2153.772189307,2136.44633967746,2156.77458727976,3611.81170482471,3514.70313972928,3547.94868661751,3400.74713444691,3392.34442722988,3441.59274553944,3276.27271849323,2155.95093139058,2139.55282468931,2149.73796136689,2134.89309717154,2146.4433378102,3435.39981104909,3443.89658753855,3575.35558588554,3423.69246250869,3263.86681397919,3336.37272146782,3147.14859278846,2115.33548459577,2182.77435683384,2142.47117115631,2165.5836248865,2152.5522207948,3368.39829984384,3653.60607172194,3748.30670777916,3323.93578631067,3235.37604122425,3212.85805642861,2933.00954538501,2163.36285705004,2254.46760354306,2216.14500363759,2130.56664364749,2201.05995737785,3916.05469939692,3445.88719107729,3496.5426391008,3364.80241027963,3569.72608968663,3221.41689420429,3011.3321102743,2193.05356278384,2164.27056444496,2139.44873765021,2130.4615792653,2191.32317684284,3823.31363623532,3375.80020773663,3421.44066402913,3282.48666586002,3292.83795086292,3224.13806170287,2910.720747544,2241.43619945136,2177.6973038166,2203.98929895462,2160.70472818078,2261.93157272206
,27,3695.48253543874,3441.47766339058,3592.77550478751,3270.80033019606,6121.22194111086,3381.39867329243,3220.80141239331,2197.82837245047,2233.79410949418,2166.62644996362,2141.37727990273,2202.44705155846,3857.40385188916,3725.1522282961,3801.34907196445,3611.97883049312,3344.73438027507,3248.35442445331,3188.81785977016,2197.22388574925,2141.66852814358,2174.7789573496,2177.98952940054,2166.40728077567,3826.5772291489,4011.76712988815,3758.88717973669,3343.97278567212,3525.81601933514,3206.48797850319,3132.19964155401,2145.88087686186,2155.07523198187,2153.50097659951,2137.99958218338,2156.56641320157,3858.03936923349,3642.46118412989,3712.73630601539,3482.58349208084,3415.22769400544,3480.5928885421,3277.16943077839,2159.69391108985,2142.73236609714,2152.60426431435,2137.02981350224,2150.78078644402,3612.46823504548,3624.27967062497,3868.46468797546,3570.2475022252,3306.69301084379,3344.50421597736,3150.9335982406,2113.14574740243,2187.52815362403,2147.19393730339,2168.86725333342,2157.48316102007,3373.86164771744,3830.46534429705,4190.84717029971,3372.66269208167,3256.44487055306,3232.21653534977,2934.55179278117,2168.59701796901,2250.83970599265,2211.27612469854,2133.22477251676,2198.93325881382,4401.40010156985,3621.02707282116,3656.56644394182,3465.19460382199,3826.01379085747,3271.40481689727,3018.5258440889,2194.24250065294,2162.75837034882,2140.11528563765,2128.80424972029,2188.73810436956,4393.13373371388,3491.16334273296,3594.93421133774,3353.91871762841,3349.8524817021,3270.18484838507,2912.32603356947,2240.27926956847,2174.18448841505,2207.10677907623,2158.26576849946,2260.1181126184
