Filename: "C:\Users\Jake H\Documents\GitHub\Resilience-Project\qPCR data\7292015\EF1drawfluoro.csv"

Wellset: "Default"

Step,Cycle,Dye,Temp.,A1,A2,A3,A4,A5,A6,A7,B1,B2,B3,B4,B5,B6,B7,C1,C2,C3,C4,C5,C6,C7,D1,D2,D3,D4,D5,D6,D7,E1,E2,E3,E4,E5,E6,F1,F2,F3,F4,F5,F6,G1,G2,G3,G4,G5,G6,H1,H2,H3,H4,H5,H6,
4, 32, SBGnew, 60.0, 0.1443,0.1104,0.2518,0.1468,0.0832,0.1224,0.0000,0.2123,0.4026,0.3978,0.3947,0.1573,0.1534,0.0006,0.2232,0.2960,0.6799,0.4650,0.2742,0.1650,0.0011,0.3263,0.5637,0.7684,0.3302,0.1762,0.1675,0.0008,0.4164,0.4895,0.5552,0.3557,0.4900,0.0941,0.0136,0.2658,0.8241,0.4627,0.2199,0.3511,0.3184,0.2832,0.7195,0.5765,0.3384,0.3304,0.2780,0.1625,0.3478,0.3470,0.1721,0.0792,
4, 33, SBGnew, 60.0, 0.1762,0.1430,0.2950,0.2031,0.1206,0.1595,0.0006,0.2656,0.4665,0.4601,0.4661,0.2223,0.2054,0.0008,0.2948,0.3715,0.7632,0.5528,0.3446,0.2276,0.0011,0.4130,0.6089,0.8405,0.4535,0.2598,0.2237,0.0008,0.4745,0.5364,0.6370,0.4569,0.5808,0.1462,0.0228,0.3368,0.9348,0.6026,0.3027,0.4196,0.3652,0.3522,0.7826,0.6772,0.4321,0.3851,0.3029,0.2140,0.3945,0.4088,0.2306,0.1192,
4, 34, SBGnew, 60.0, 0.2016,0.1776,0.3292,0.2604,0.1636,0.1942,0.0004,0.3111,0.5133,0.5052,0.5227,0.2921,0.2578,0.0003,0.3630,0.4370,0.8208,0.6200,0.4050,0.2928,0.0004,0.4892,0.6361,0.8870,0.5802,0.3500,0.2771,0.0008,0.5187,0.5673,0.6967,0.5510,0.6497,0.2083,0.0396,0.4011,1.0128,0.7369,0.3907,0.4741,0.4005,0.4113,0.8249,0.7555,0.5177,0.4250,0.3205,0.2631,0.4282,0.4542,0.2881,0.1671,
4, 35, SBGnew, 60.0, 0.2205,0.2117,0.3521,0.3126,0.2060,0.2227,0.0000,0.3445,0.5445,0.5343,0.5628,0.3599,0.3041,0.0006,0.4198,0.4855,0.8550,0.6667,0.4508,0.3513,0.0004,0.5477,0.6517,0.9150,0.6959,0.4433,0.3227,0.0000,0.5465,0.5845,0.7362,0.6236,0.7005,0.2746,0.0672,0.4534,1.0611,0.8443,0.4734,0.5132,0.4239,0.4564,0.8496,0.8071,0.5862,0.4523,0.3304,0.3043,0.4504,0.4866,0.3411,0.2166,
4, 36, SBGnew, 60.0, 0.2334,0.2428,0.3666,0.3549,0.2457,0.2454,0.0005,0.3695,0.5632,0.5525,0.5911,0.4178,0.3401,0.0008,0.4627,0.5216,0.8797,0.6999,0.4839,0.4002,0.0010,0.5894,0.6614,0.9322,0.7887,0.5257,0.3586,0.0005,0.5658,0.5946,0.7613,0.6774,0.7353,0.3399,0.1113,0.4917,1.0934,0.9277,0.5442,0.5410,0.4380,0.4904,0.8629,0.8428,0.6385,0.4712,0.3366,0.3352,0.4643,0.5102,0.3843,0.2654,
4, 37, SBGnew, 60.0, 0.2424,0.2682,0.3770,0.3836,0.2760,0.2606,0.0007,0.3850,0.5742,0.5632,0.6074,0.4611,0.3662,0.0007,0.4932,0.5445,0.8918,0.7168,0.5050,0.4345,0.0009,0.6167,0.6669,0.9431,0.8535,0.5921,0.3838,0.0002,0.5777,0.6013,0.7745,0.7129,0.7565,0.3943,0.1672,0.5198,1.1115,0.9845,0.5989,0.5584,0.4452,0.5107,0.8692,0.8653,0.6726,0.4812,0.3395,0.3569,0.4716,0.5233,0.4166,0.3063,
4, 38, SBGnew, 60.0, 0.2456,0.2863,0.3819,0.4035,0.2988,0.2689,0.0004,0.3924,0.5784,0.5690,0.6161,0.4905,0.3842,0.0002,0.5105,0.5564,0.8977,0.7253,0.5175,0.4596,0.0006,0.6326,0.6721,0.9485,0.8988,0.6380,0.3999,0.0006,0.5844,0.6058,0.7827,0.7338,0.7667,0.4360,0.2327,0.5353,1.1201,1.0231,0.6384,0.5681,0.4502,0.5218,0.8760,0.8773,0.6923,0.4863,0.3439,0.3701,0.4762,0.5294,0.4388,0.3378,
4, 39, SBGnew, 60.0, 0.2471,0.2969,0.3839,0.4147,0.3132,0.2731,0.0002,0.3961,0.5812,0.5736,0.6206,0.5074,0.3941,0.0004,0.5191,0.5620,0.9010,0.7305,0.5255,0.4742,0.0005,0.6403,0.6768,0.9530,0.9234,0.6687,0.4090,0.0010,0.5868,0.6091,0.7876,0.7427,0.7725,0.4636,0.2906,0.5425,1.1262,1.0432,0.6623,0.5731,0.4523,0.5277,0.8802,0.8837,0.7018,0.4895,0.3461,0.3776,0.4791,0.5345,0.4524,0.3581,
4, 40, SBGnew, 60.0, 0.2469,0.3020,0.3855,0.4195,0.3210,0.2747,0.0001,0.3982,0.5834,0.5766,0.6231,0.5148,0.3984,0.0000,0.5233,0.5646,0.9030,0.7331,0.5292,0.4814,0.0000,0.6448,0.6795,0.9553,0.9350,0.6835,0.4140,0.0019,0.5887,0.6121,0.7913,0.7473,0.7756,0.4802,0.3363,0.5450,1.1323,1.0560,0.6748,0.5759,0.4539,0.5299,0.8835,0.8896,0.7051,0.4921,0.3482,0.3804,0.4806,0.5361,0.4575,0.3706,
6, 1, SBGnew, 72.0, 0.0027,0.0028,0.0041,0.0059,0.0037,0.0037,0.0056,0.0031,0.0078,0.0069,0.0075,0.0046,0.0044,0.0060,0.0077,0.0090,0.0076,0.0066,0.0032,0.0037,0.0064,0.0048,0.0085,0.0099,0.0097,0.0098,0.0041,0.0062,0.0062,0.0103,0.0096,0.0080,0.0042,0.0074,0.0050,0.0071,0.0124,0.0129,0.0068,0.0054,0.0038,0.0067,0.0054,0.0106,0.0093,0.0046,0.0030,0.0037,0.0030,0.0041,0.0082,0.0073,
